"","YEAR","MONTH","DAY","PAGE","LINE","AGE","AGEERR","SEX","PORT","User","Length","NETWT","RNDWT"
"3159",1991,8,26,73,13,NA,"","F","Valdez","Unknown",102,22.3,29.6
"3160",1991,8,26,73,14,NA,"","F","Valdez","Unknown",120,37.7,50.2
"3161",1991,8,26,73,15,NA,"","M","Valdez","Unknown",73,7.5,10
"3162",1991,8,26,73,16,NA,"","F","Valdez","Unknown",139,60.7,80.8
"3163",1991,8,29,74,1,NA,"","F","Valdez","Unknown",126,44.2,58.8
"3164",1991,8,29,74,2,NA,"","F","Valdez","Unknown",107.5,26.4,35.1
"3165",1991,8,29,74,3,NA,"","F","Valdez","Unknown",140,62.2,82.7
"3166",1991,8,29,74,4,NA,"","F","Valdez","Unknown",101,21.6,28.7
"3167",1991,8,29,74,5,NA,"","F","Valdez","Unknown",123.5,41.4,55.1
"3168",1991,8,29,74,6,NA,"","F","Valdez","Unknown",107,26,34.6
"3169",1991,8,29,74,7,NA,"","F","Valdez","Unknown",120.5,38.2,50.9
"3170",1991,8,29,74,8,NA,"","F","Valdez","Unknown",108,26.8,35.7
"3171",1991,8,29,74,9,NA,"","F","Valdez","Unknown",118,35.7,47.5
"3172",1991,8,29,74,10,NA,"","M","Valdez","Unknown",135,55.3,73.5
"3173",1991,8,29,74,11,NA,"","F","Valdez","Unknown",101,21.6,28.7
"3174",1991,8,29,74,12,NA,"","F","Valdez","Unknown",72.5,7.4,9.8
"3175",1991,8,29,74,13,NA,"","F","Valdez","Unknown",101.5,21.9,29.2
"3176",1991,8,29,74,14,NA,"","F","Valdez","Unknown",125,43.1,57.3
"3177",1991,8,30,75,1,NA,"","M","Valdez","Unknown",101.5,21.9,29.2
"3178",1991,8,30,75,2,NA,"","M","Valdez","Unknown",77.5,9.2,12.2
"3179",1991,8,30,75,3,NA,"","F","Valdez","Unknown",98.5,19.9,26.5
"3180",1991,8,30,75,4,NA,"","F","Valdez","Unknown",129,47.7,63.4
"3181",1991,8,30,75,5,NA,"","F","Valdez","Unknown",138,59.3,78.9
"3182",1991,8,30,75,6,NA,"","M","Valdez","Unknown",95.5,18,23.9
"3183",1991,8,30,75,7,NA,"","M","Valdez","Unknown",114,32,42.5
"3184",1991,8,30,75,8,NA,"","M","Valdez","Unknown",78,9.3,12.4
"3185",1991,8,30,75,9,NA,"","M","Valdez","Unknown",91,15.4,20.5
"3186",1991,8,30,75,10,NA,"","F","Valdez","Unknown",122,39.8,52.9
"3187",1991,8,30,75,11,NA,"","F","Valdez","Unknown",115,32.9,43.7
"3188",1991,8,30,75,12,NA,"","F","Valdez","Unknown",152,81.2,107.9
"3189",1991,8,30,75,13,NA,"","M","Valdez","Unknown",NA,NA,NA
"3190",1991,8,30,75,14,NA,"","F","Valdez","Unknown",86,12.8,17.1
"3191",1991,8,30,75,15,NA,"","F","Valdez","Unknown",151,79.4,105.7
"3192",1991,8,30,75,16,NA,"","F","Valdez","Unknown",123,40.9,54.4
"3193",1991,8,30,75,17,NA,"","M","Valdez","Unknown",76,8.6,11.4
"3194",1991,8,30,75,18,NA,"","F","Valdez","Unknown",131.5,50.8,67.5
"3195",1991,8,30,75,19,NA,"","M","Valdez","Unknown",106,25.2,33.6
"3196",1991,8,31,76,1,NA,"","F","Valdez","Unknown",124.5,42.5,56.5
"3197",1991,8,31,76,2,NA,"","F","Valdez","Unknown",146,71.2,94.7
"3198",1991,8,31,76,3,NA,"","F","Valdez","Unknown",133,52.7,70
"3199",1991,8,31,76,4,NA,"","F","Valdez","Unknown",115.5,33.3,44.3
"3200",1991,8,31,76,5,NA,"","","Valdez","Unknown",72,7.2,9.6
"3201",1991,8,31,76,6,NA,"","F","Valdez","Unknown",63,4.7,6.2
"3202",1991,8,31,76,7,NA,"","","Valdez","Unknown",78.5,9.5,12.7
"3203",1991,8,31,76,8,NA,"","","Valdez","Unknown",97.5,19.3,25.6
"3204",1991,8,31,76,9,NA,"","","Valdez","Unknown",94,17.1,22.7
"3205",1991,8,31,76,10,NA,"","M","Valdez","Unknown",82,11,14.6
"3206",1991,8,31,76,11,NA,"","M","Valdez","Unknown",65.5,5.3,7.1
"3207",1991,8,31,76,12,NA,"","F","Valdez","Unknown",112,30.2,40.1
"3208",1991,8,31,76,13,NA,"","F","Valdez","Unknown",82,11,14.6
"3209",1991,8,31,76,14,NA,"","F","Valdez","Unknown",101,21.6,28.7
"3210",1991,8,31,76,15,NA,"","","Valdez","Unknown",65,5.2,6.9
"3211",1991,8,31,76,16,NA,"","","Valdez","Unknown",55,3,4
"3212",1991,8,31,76,17,NA,"","","Valdez","Unknown",72,7.2,9.6
"3213",1991,8,31,76,18,NA,"","","Valdez","Unknown",60,4,5.3
"3214",1991,8,31,76,19,NA,"","","Valdez","Unknown",66,5.4,7.2
"3215",1991,8,31,76,20,NA,"","F","Valdez","Unknown",70,6.6,8.8
"3216",1991,8,31,76,21,NA,"","M","Valdez","Unknown",85,12.3,16.4
"3217",1991,8,31,76,22,NA,"","M","Valdez","Unknown",96.5,18.6,24.8
"3218",1991,8,31,76,23,NA,"","F","Valdez","Unknown",132.5,52,69.2
"3219",1991,8,31,76,24,NA,"","F","Valdez","Unknown",64,4.9,6.5
"3220",1991,8,31,76,25,NA,"","F","Valdez","Unknown",73,7.5,10
"3221",1991,9,2,78,1,10,"","F","Valdez","Unknown",143,66.6,88.6
"3222",1991,9,2,78,2,11,"","F","Valdez","Unknown",133,52.7,70
"3223",1991,9,2,78,3,6,"","F","Valdez","Unknown",86.5,13.1,17.4
"3224",1991,9,2,78,4,7,"","F","Valdez","Unknown",81.5,10.8,14.3
"3225",1991,9,2,78,5,5,"","F","Valdez","Unknown",75.5,8.4,11.2
"3226",1991,9,2,78,6,13,"","F","Valdez","Unknown",181,142.9,190.1
"3227",1991,9,2,78,7,14,"","","Valdez","Unknown",159,93.9,124.9
"3228",1991,9,2,78,8,11,"","F","Valdez","Unknown",95.5,18,23.9
"3229",1991,9,2,78,9,7,"","F","Valdez","Unknown",64,4.9,6.5
"3230",1991,9,2,78,10,7,"","F","Valdez","Unknown",74.5,8.1,10.7
"3231",1991,9,2,78,11,5,"","F","Valdez","Unknown",66,5.4,7.2
"3232",1991,9,2,78,12,7,"","F","Valdez","Unknown",79.5,9.9,13.2
"3233",1991,9,2,78,13,7,"","F","Valdez","Unknown",70,6.6,8.8
"3234",1991,9,1,77,1,5,"","M","Valdez","Unknown",61,4.2,5.6
"3235",1991,9,1,77,2,5,"","","Valdez","Unknown",68,6,8
"3236",1991,9,1,77,3,9,"","F","Valdez","Unknown",95,17.7,23.5
"3237",1991,9,1,77,4,10,"","M","Valdez","Unknown",69,6.3,8.4
"3238",1991,9,1,77,5,10,"","M","Valdez","Unknown",98,19.6,26
"3239",1991,9,1,77,6,15,"","M","Valdez","Unknown",94,17.1,22.7
"3240",1991,9,1,77,7,10,"","M","Valdez","Unknown",92,16,21.2
"3241",1991,9,1,77,8,10,"","F","Valdez","Unknown",101.5,21.9,29.2
"3242",1991,9,1,77,9,6,"","M","Valdez","Unknown",70.5,6.7,9
"3243",1991,9,1,77,10,9,"","F","Valdez","Unknown",NA,NA,NA
"3244",1991,9,1,77,11,12,"","M","Valdez","Unknown",76,8.6,11.4
"3245",1991,9,1,77,12,6,"","F","Valdez","Unknown",88.5,14.1,18.7
"3246",1991,9,1,77,13,9,"","M","Valdez","Unknown",79,9.7,13
"3247",1991,9,1,77,14,9,"","M","Valdez","Unknown",76,8.6,11.4
"3248",1991,9,1,77,15,6,"","","Valdez","Unknown",69,6.3,8.4
"3249",1991,9,1,77,16,8,"","F","Valdez","Unknown",90,14.9,19.8
"3250",1991,9,1,77,17,10,"","M","Valdez","Unknown",86.5,13.1,17.4
"3251",1991,9,1,77,18,7,"","M","Valdez","Unknown",85,12.3,16.4
"3252",1991,9,1,77,19,8,"","M","Valdez","Unknown",81.5,10.8,14.3
"3253",1991,9,1,77,20,NA,"I","F","Valdez","Unknown",178,135.4,180
"3254",1991,9,1,77,21,8,"","M","Valdez","Unknown",107.5,26.4,35.1
"3255",1991,9,1,77,22,8,"","F","Valdez","Unknown",86.5,13.1,17.4
"3256",1991,9,3,79,1,3,"","","Valdez","Unknown",46.5,1.7,2.3
"3257",1991,9,3,79,2,4,"","","Valdez","Unknown",46,1.7,2.2
"3258",1991,9,3,79,3,8,"","M","Valdez","Unknown",67.5,5.8,7.8
"3259",1991,9,3,79,4,6,"","","Valdez","Unknown",49.5,2.1,2.8
"3260",1991,9,3,79,5,9,"","F","Valdez","Unknown",118.5,36.2,48.2
"3261",1991,9,4,80,1,11,"","F","Valdez","Unknown",141,63.6,84.6
"3262",1991,9,4,80,2,11,"","F","Valdez","Unknown",139,60.7,80.8
"3263",1991,9,4,80,3,NA,"","","Valdez","Unknown",128,46.5,61.9
"3264",1991,7,1,1,1,8,"","","Whittier","Unknown",89,14.3,19.1
"3265",1991,7,5,2,1,8,"","","Whittier","Unknown",78.5,9.5,12.7
"3266",1991,7,5,2,2,5,"","","Whittier","Unknown",61,4.2,5.6
"3267",1991,7,5,2,3,12,"","","Whittier","Unknown",128,46.5,61.9
"3268",1991,7,6,3,1,7,"","","Whittier","Unknown",95,17.7,23.5
"3269",1991,7,6,3,2,7,"","","Whittier","Unknown",87,13.3,17.7
"3270",1991,7,6,3,3,9,"","","Whittier","Unknown",105,24.5,32.6
"3271",1991,7,6,3,4,13,"","","Whittier","Unknown",199.9,197.2,262.2
"3272",1991,7,7,4,1,8,"","","Whittier","Unknown",90,14.9,19.8
"3273",1991,7,7,4,2,7,"","","Whittier","Unknown",82,11,14.6
"3274",1991,7,7,4,3,6,"","","Whittier","Unknown",78,9.3,12.4
"3275",1991,7,7,4,4,NA,"","","Whittier","Unknown",86.5,13.1,17.4
"3276",1991,7,7,4,5,NA,"","","Whittier","Unknown",91.5,15.7,20.8
"3277",1991,7,7,4,6,NA,"","","Whittier","Unknown",99,20.2,26.9
"3278",1991,7,7,4,7,NA,"","","Whittier","Unknown",111.7,29.9,39.8
"3279",1991,7,14,5,1,NA,"","","Whittier","Unknown",106,25.2,33.6
"3280",1991,7,11,6,1,7,"","","Whittier","Unknown",83,11.4,15.2
"3281",1991,7,11,6,2,8,"","","Whittier","Unknown",58,3.6,4.8
"3282",1991,7,15,7,1,12,"","F","Whittier","Unknown",116,33.8,45
"3283",1991,7,19,8,1,16,"","F","Whittier","Unknown",154,84.7,112.6
"3284",1991,7,19,8,2,7,"","","Whittier","Unknown",89.5,14.6,19.4
"3285",1991,7,19,8,3,6,"","","Whittier","Unknown",68,6,8
"3286",1991,7,20,9,1,6,"","","Whittier","Unknown",73.5,7.7,10.3
