"","page","line","port","year","age","AgeErr","SEX","LENGTH","NETWT","RNDWT","AGE2","AGECONF","USER","BOATNAME","STATAREA","CAS","TOSSED","MONTH","DAY","SUB","litho","boatnum"
"1209",13,16,"Homer",2009,13,"","F",94,17.1,22.7,NA,NA,"HomCPort","BELLE ISLE",515906,0,"",6,17,NA,NA,NA
"1210",13,17,"Homer",2009,NA,"","F",130,48.9,65,NA,NA,"HomCPort","BELLE ISLE",515906,0,"",6,17,NA,NA,NA
"1211",13,18,"Homer",2009,10,"","F",91,15.4,20.5,NA,NA,"HomCPort","BELLE ISLE",515906,0,"",6,17,NA,NA,NA
"1212",13,19,"Homer",2009,NA,"","F",86,12.8,17.1,NA,NA,"HomCPort","BELLE ISLE",515906,0,"",6,17,NA,NA,NA
"1213",13,20,"Homer",2009,NA,"","F",95,17.7,23.5,NA,NA,"HomCPort","BELLE ISLE",515906,0,"",6,17,NA,NA,NA
"1214",13,21,"Homer",2009,10,"","F",84,11.9,15.8,NA,NA,"HomCPort","BELLE ISLE",515906,0,"",6,17,NA,NA,NA
"1215",13,22,"Homer",2009,10,"","F",106,25.2,33.6,NA,NA,"HomCPort","BELLE ISLE",515906,0,"",6,17,NA,NA,NA
"1216",13,23,"Homer",2009,NA,"","F",87,13.3,17.7,NA,NA,"HomCPort","BELLE ISLE",515906,0,"",6,17,NA,NA,NA
"1217",13,24,"Homer",2009,11,"","F",111,29.3,39,NA,NA,"HomCPort","BELLE ISLE",515906,0,"",6,17,NA,NA,NA
"1218",13,25,"Homer",2009,NA,"","F",94,17.1,22.7,NA,NA,"HomCPort","BEAU SOLEIL",515907,0,"",6,17,NA,NA,NA
"1219",13,26,"Homer",2009,NA,"","F",92,16,21.2,NA,NA,"HomCPort","BEAU SOLEIL",515907,0,"",6,17,NA,NA,NA
"1220",13,27,"Homer",2009,11,"","F",99,20.2,26.9,NA,NA,"HomCPort","BEAU SOLEIL",515907,0,"",6,17,NA,NA,NA
"1221",13,28,"Homer",2009,NA,"","F",125,43.1,57.3,NA,NA,"HomCPort","BEAU SOLEIL",515907,0,"",6,17,NA,NA,NA
"1222",13,29,"Homer",2009,NA,"","F",92,16,21.2,NA,NA,"HomCPort","BEAU SOLEIL",515907,0,"",6,17,NA,NA,NA
"1223",13,30,"Homer",2009,NA,"","F",93,16.5,22,NA,NA,"HomCPort","BEAU SOLEIL",515907,0,"",6,17,NA,NA,NA
"1224",13,31,"Homer",2009,NA,"","F",99,20.2,26.9,NA,NA,"HomCPort","BEAU SOLEIL",515907,0,"",6,17,NA,NA,NA
"1225",13,32,"Homer",2009,NA,"","F",111,29.3,39,NA,NA,"HomCPort","BEAU SOLEIL",515907,0,"",6,17,NA,NA,NA
"1226",13,33,"Homer",2009,10,"","F",106,25.2,33.6,NA,NA,"HomCPort","BEAU SOLEIL",515907,0,"",6,17,NA,NA,NA
"1227",13,34,"Homer",2009,10,"","F",97,18.9,25.2,NA,NA,"HomCPort","BEAU SOLEIL",515907,0,"",6,17,NA,NA,NA
"1228",13,35,"Homer",2009,NA,"","F",150,77.8,103.4,NA,NA,"HomCPort","BEAU SOLEIL",515907,0,"",6,17,NA,NA,NA
"1229",13,36,"Homer",2009,10,"","F",102,22.3,29.6,NA,NA,"HomCPort","BEAU SOLEIL",515907,0,"",6,17,NA,NA,NA
"1230",13,37,"Homer",2009,NA,"","M",94,17.1,22.7,NA,NA,"HomCPort","BEAU SOLEIL",515907,0,"",6,17,NA,NA,NA
"1231",14,1,"Homer",2009,NA,"","F",71,6.9,9.2,NA,NA,"Private","P1",525901,0,"",6,25,NA,NA,NA
"1232",14,2,"Homer",2009,NA,"","F",79,9.7,13,NA,NA,"Private","P1",525901,0,"",6,25,NA,NA,NA
"1233",14,3,"Homer",2009,NA,"","F",85,12.3,16.4,NA,NA,"Private","P1",525901,0,"",6,25,NA,NA,NA
"1234",14,4,"Homer",2009,10,"","F",78,9.3,12.4,NA,NA,"Private","P1",525901,0,"",6,25,NA,NA,NA
"1235",14,5,"Homer",2009,NA,"","F",80,10.1,13.5,NA,NA,"Private","P1",525901,0,"",6,25,NA,NA,NA
"1236",14,6,"Homer",2009,9,"","F",87,13.3,17.7,NA,NA,"Private","P1",525901,0,"",6,25,NA,NA,NA
"1237",14,7,"Homer",2009,NA,"","F",83,11.4,15.2,NA,NA,"Private","P1",525901,0,"",6,25,NA,NA,NA
"1238",14,8,"Homer",2009,NA,"","M",85,12.3,16.4,NA,NA,"Private","P1",525901,0,"",6,25,NA,NA,NA
"1239",14,9,"Homer",2009,10,"","F",125,43.1,57.3,NA,NA,"Private","P2",515936,0,"",6,25,NA,NA,NA
"1240",14,10,"Homer",2009,NA,"","F",109,27.6,36.8,NA,NA,"Private","P2",515936,0,"",6,25,NA,NA,NA
"1241",14,11,"Homer",2009,6,"","F",70,6.6,8.8,NA,NA,"Private","P2",515936,0,"",6,25,NA,NA,NA
"1242",14,12,"Homer",2009,NA,"","F",64,4.9,6.5,NA,NA,"Private","P2",515936,0,"",6,25,NA,NA,NA
"1243",14,13,"Homer",2009,6,"","F",72,7.2,9.6,NA,NA,"Private","P2",515936,0,"",6,25,NA,NA,NA
"1244",14,14,"Homer",2009,10,"","M",76,8.6,11.4,NA,NA,"HomCPort","BEAR FORCE 1",525931,0,"",6,25,NA,NA,NA
"1245",14,15,"Homer",2009,NA,"","F",85,12.3,16.4,NA,NA,"HomCPort","BEAR FORCE 1",525931,0,"",6,25,NA,NA,NA
"1246",14,16,"Homer",2009,NA,"","F",88,13.8,18.4,NA,NA,"HomCPort","BEAR FORCE 1",525931,0,"",6,25,NA,NA,NA
"1247",14,17,"Homer",2009,NA,"","F",81,10.6,14,NA,NA,"HomCPort","BEAR FORCE 1",525931,0,"",6,25,NA,NA,NA
"1248",14,18,"Homer",2009,NA,"","F",86,12.8,17.1,NA,NA,"HomCPort","BEAR FORCE 1",525931,0,"",6,25,NA,NA,NA
"1249",14,19,"Homer",2009,NA,"","F",82,11,14.6,NA,NA,"HomCPort","BEAR FORCE 1",525931,0,"",6,25,NA,NA,NA
"1250",14,20,"Homer",2009,NA,"","F",85,12.3,16.4,NA,NA,"HomCPort","BEAR FORCE 1",525931,0,"",6,25,NA,NA,NA
"1251",14,21,"Homer",2009,NA,"","F",80,10.1,13.5,NA,NA,"HomCPort","BEAR FORCE 1",525931,0,"",6,25,NA,NA,NA
"1252",14,22,"Homer",2009,9,"","F",84,11.9,15.8,NA,NA,"HomCPort","BEAR FORCE 1",525931,0,"",6,25,NA,NA,NA
"1253",14,23,"Homer",2009,NA,"","F",82,11,14.6,NA,NA,"HomCPort","BEAR FORCE 1",525931,0,"",6,25,NA,NA,NA
"1254",14,24,"Homer",2009,NA,"","F",103,23,30.6,NA,NA,"HomCPort","BEAR FORCE 1",525931,0,"",6,25,NA,NA,NA
"1255",14,25,"Homer",2009,11,"","M",80,10.1,13.5,NA,NA,"HomCPort","BEAR FORCE 1",525931,0,"",6,25,NA,NA,NA
"1256",14,26,"Homer",2009,NA,"","M",107,26,34.6,NA,NA,"HomCPort","BEAR FORCE 1",525931,0,"",6,25,NA,NA,NA
"1257",15,1,"Homer",2009,NA,"","F",84,11.9,15.8,NA,NA,"Private","P1",525901,0,"",6,27,NA,NA,NA
"1258",15,2,"Homer",2009,NA,"","F",76,8.6,11.4,NA,NA,"Private","P1",525901,0,"",6,27,NA,NA,NA
"1259",15,3,"Homer",2009,NA,"","F",85,12.3,16.4,NA,NA,"Private","P1",525901,0,"",6,27,NA,NA,NA
"1260",15,4,"Homer",2009,NA,"","M",80,10.1,13.5,NA,NA,"Private","P1",525901,0,"",6,27,NA,NA,NA
"1261",15,5,"Homer",2009,NA,"","M",76,8.6,11.4,NA,NA,"Private","P1",525901,0,"",6,27,NA,NA,NA
"1262",15,6,"Homer",2009,NA,"","M",83,11.4,15.2,NA,NA,"Private","P1",525901,0,"",6,27,NA,NA,NA
"1263",15,7,"Homer",2009,NA,"","M",92,16,21.2,NA,NA,"Private","P2",525901,0,"",6,27,NA,NA,NA
"1264",15,8,"Homer",2009,NA,"","M",84,11.9,15.8,NA,NA,"Private","P2",525901,0,"",6,27,NA,NA,NA
"1265",15,9,"Homer",2009,NA,"","M",78,9.3,12.4,NA,NA,"Private","P2",525901,0,"",6,27,NA,NA,NA
"1266",15,10,"Homer",2009,NA,"","F",87,13.3,17.7,NA,NA,"Private","P2",525901,0,"",6,27,NA,NA,NA
"1267",15,11,"Homer",2009,10,"","F",83,11.4,15.2,NA,NA,"Private","P2",525901,0,"",6,27,NA,NA,NA
"1268",15,12,"Homer",2009,NA,"","F",85,12.3,16.4,NA,NA,"Private","P2",525901,0,"",6,27,NA,NA,NA
"1269",15,13,"Homer",2009,9,"","F",89,14.3,19.1,NA,NA,"Private","P2",525901,0,"",6,27,NA,NA,NA
"1270",15,14,"Homer",2009,NA,"","F",82,11,14.6,NA,NA,"Private","P2",525901,0,"",6,27,NA,NA,NA
"1271",15,15,"Homer",2009,9,"","F",84,11.9,15.8,NA,NA,"Private","P2",525901,0,"",6,27,NA,NA,NA
"1272",15,16,"Homer",2009,8,"","F",82,11,14.6,NA,NA,"Private","P2",525901,0,"",6,27,NA,NA,NA
"1273",15,17,"Homer",2009,NA,"","F",85,12.3,16.4,NA,NA,"Private","P2",525901,0,"",6,27,NA,NA,NA
"1274",16,1,"Homer",2009,NA,"","F",100,20.9,27.8,NA,NA,"HomCPort","HALIBUT HUNTER",525931,0,"",6,28,NA,NA,NA
"1275",16,2,"Homer",2009,NA,"","F",108,26.8,35.7,NA,NA,"HomCPort","HALIBUT HUNTER",525931,0,"",6,28,NA,NA,NA
"1276",16,3,"Homer",2009,11,"","F",104,23.7,31.6,NA,NA,"HomCPort","HALIBUT HUNTER",525931,0,"",6,28,NA,NA,NA
"1277",16,4,"Homer",2009,NA,"","F",114,32,42.5,NA,NA,"HomCPort","HALIBUT HUNTER",525931,0,"",6,28,NA,NA,NA
"1278",16,5,"Homer",2009,NA,"","F",106,25.2,33.6,NA,NA,"HomCPort","HALIBUT HUNTER",525931,0,"",6,28,NA,NA,NA
"1279",16,6,"Homer",2009,NA,"","F",102,22.3,29.6,NA,NA,"HomCPort","HALIBUT HUNTER",525931,0,"",6,28,NA,NA,NA
"1280",16,7,"Homer",2009,NA,"","F",91,15.4,20.5,NA,NA,"HomCPort","HALIBUT HUNTER",525931,0,"",6,28,NA,NA,NA
"1281",16,8,"Homer",2009,NA,"","F",112,30.2,40.1,NA,NA,"HomCPort","HALIBUT HUNTER",525931,0,"",6,28,NA,NA,NA
"1282",16,9,"Homer",2009,NA,"","F",117,34.8,46.2,NA,NA,"HomCPort","HALIBUT HUNTER",525931,0,"",6,28,NA,NA,NA
"1283",16,10,"Homer",2009,NA,"","F",101,21.6,28.7,NA,NA,"HomCPort","HALIBUT HUNTER",525931,0,"",6,28,NA,NA,NA
"1284",16,11,"Homer",2009,NA,"","F",91,15.4,20.5,NA,NA,"HomCPort","HALIBUT HUNTER",525931,0,"",6,28,NA,NA,NA
"1285",16,12,"Homer",2009,10,"","F",94,17.1,22.7,NA,NA,"HomCPort","HALIBUT HUNTER",525931,0,"",6,28,NA,NA,NA
"1286",16,13,"Homer",2009,NA,"","F",99,20.2,26.9,NA,NA,"HomCPort","BEAU SOLEIL",525931,0,"",6,28,NA,NA,NA
"1287",16,14,"Homer",2009,12,"","F",90,14.9,19.8,NA,NA,"HomCPort","BEAU SOLEIL",525931,0,"",6,28,NA,NA,NA
"1288",16,15,"Homer",2009,10,"","F",85,12.3,16.4,NA,NA,"HomCPort","BEAU SOLEIL",525931,0,"",6,28,NA,NA,NA
"1289",16,16,"Homer",2009,10,"","F",88,13.8,18.4,NA,NA,"HomCPort","BEAU SOLEIL",525931,0,"",6,28,NA,NA,NA
"1290",16,17,"Homer",2009,NA,"","F",82,11,14.6,NA,NA,"HomCPort","BEAU SOLEIL",525931,0,"",6,28,NA,NA,NA
"1291",16,18,"Homer",2009,NA,"","F",83,11.4,15.2,NA,NA,"HomCPort","BEAU SOLEIL",525931,0,"",6,28,NA,NA,NA
"1292",16,19,"Homer",2009,NA,"","F",103,23,30.6,NA,NA,"HomCPort","BEAU SOLEIL",525931,0,"",6,28,NA,NA,NA
"1293",16,20,"Homer",2009,10,"","F",92,16,21.2,NA,NA,"HomCPort","BEAU SOLEIL",525931,0,"",6,28,NA,NA,NA
"1294",16,21,"Homer",2009,10,"","F",107,26,34.6,NA,NA,"HomCPort","BEAU SOLEIL",525931,0,"",6,28,NA,NA,NA
"1295",16,22,"Homer",2009,10,"","M",87,13.3,17.7,NA,NA,"HomCPort","BEAU SOLEIL",525931,0,"",6,28,NA,NA,NA
"1296",16,23,"Homer",2009,NA,"","F",94,17.1,22.7,NA,NA,"HomCPort","FALCON",525901,0,"",6,28,NA,NA,NA
"1297",16,24,"Homer",2009,NA,"","F",85,12.3,16.4,NA,NA,"HomCPort","FALCON",525901,0,"",6,28,NA,NA,NA
"1298",16,25,"Homer",2009,NA,"","F",108,26.8,35.7,NA,NA,"HomCPort","FALCON",525901,0,"",6,28,NA,NA,NA
"1299",16,26,"Homer",2009,NA,"","F",102,22.3,29.6,NA,NA,"HomCPort","FALCON",525901,0,"",6,28,NA,NA,NA
"1300",16,27,"Homer",2009,NA,"","F",86,12.8,17.1,NA,NA,"HomCPort","FALCON",525901,0,"",6,28,NA,NA,NA
"1301",16,28,"Homer",2009,NA,"","F",90,14.9,19.8,NA,NA,"HomCPort","FALCON",525901,0,"",6,28,NA,NA,NA
"1302",16,29,"Homer",2009,NA,"","F",89,14.3,19.1,NA,NA,"HomCPort","FALCON",525901,0,"",6,28,NA,NA,NA
"1303",16,30,"Homer",2009,NA,"","F",94,17.1,22.7,NA,NA,"HomCPort","FALCON",525901,0,"",6,28,NA,NA,NA
"1304",16,31,"Homer",2009,NA,"","F",90,14.9,19.8,NA,NA,"HomCPort","FALCON",525901,0,"",6,28,NA,NA,NA
"1305",16,32,"Homer",2009,NA,"","F",81,10.6,14,NA,NA,"HomCPort","FALCON",525901,0,"",6,28,NA,NA,NA
"1306",16,33,"Homer",2009,NA,"","F",85,12.3,16.4,NA,NA,"HomCPort","FALCON",525901,0,"",6,28,NA,NA,NA
"1307",16,34,"Homer",2009,NA,"","M",77,9,11.9,NA,NA,"HomCPort","FALCON",525901,0,"",6,28,NA,NA,NA
"1308",16,35,"Homer",2009,NA,"","F",102,22.3,29.6,NA,NA,"HomCPort","WILD THING",515937,0,"",6,28,NA,NA,NA
"1309",16,36,"Homer",2009,NA,"","F",103,23,30.6,NA,NA,"HomCPort","WILD THING",515937,0,"",6,28,NA,NA,NA
"1310",16,37,"Homer",2009,NA,"","F",97,18.9,25.2,NA,NA,"HomCPort","WILD THING",515937,0,"",6,28,NA,NA,NA
"1311",16,38,"Homer",2009,NA,"","F",85,12.3,16.4,NA,NA,"HomCPort","WILD THING",515937,0,"",6,28,NA,NA,NA
"1312",16,39,"Homer",2009,NA,"","F",85,12.3,16.4,NA,NA,"HomCPort","WILD THING",515937,0,"",6,28,NA,NA,NA
"1313",16,40,"Homer",2009,NA,"","F",85,12.3,16.4,NA,NA,"HomCPort","WILD THING",515937,0,"",6,28,NA,NA,NA
"1314",16,41,"Homer",2009,NA,"","F",82,11,14.6,NA,NA,"HomCPort","WILD THING",515937,0,"",6,28,NA,NA,NA
"1315",16,42,"Homer",2009,NA,"","F",92,16,21.2,NA,NA,"HomCPort","WILD THING",515937,0,"",6,28,NA,NA,NA
"1316",16,43,"Homer",2009,NA,"","F",80,10.1,13.5,NA,NA,"HomCPort","WILD THING",515937,0,"",6,28,NA,NA,NA
"1317",16,44,"Homer",2009,NA,"","M",72,7.2,9.6,NA,NA,"HomCPort","WILD THING",515937,0,"",6,28,NA,NA,NA
"1318",16,45,"Homer",2009,NA,"","F",83,11.4,15.2,NA,NA,"HomCPort","SWEET T",525931,0,"",6,28,NA,NA,NA
"1319",16,46,"Homer",2009,NA,"","F",86,12.8,17.1,NA,NA,"HomCPort","SWEET T",525931,0,"",6,28,NA,NA,NA
"1320",16,47,"Homer",2009,NA,"","F",108,26.8,35.7,NA,NA,"HomCPort","SWEET T",525931,0,"",6,28,NA,NA,NA
"1321",16,48,"Homer",2009,NA,"","F",70,6.6,8.8,NA,NA,"HomCPort","SWEET T",525931,0,"",6,28,NA,NA,NA
"1322",16,49,"Homer",2009,NA,"","F",92,16,21.2,NA,NA,"HomCPort","SWEET T",525931,0,"",6,28,NA,NA,NA
"1323",16,50,"Homer",2009,NA,"","F",62,4.4,5.9,NA,NA,"HomCPort","SWEET T",525931,0,"",6,28,NA,NA,NA
"1324",16,51,"Homer",2009,NA,"","F",150,77.8,103.4,NA,NA,"HomCPort","SWEET T",525931,0,"",6,28,NA,NA,NA
"1325",16,52,"Homer",2009,10,"","F",98,19.6,26,NA,NA,"HomCPort","SWEET T",525931,0,"",6,28,NA,NA,NA
"1326",16,53,"Homer",2009,NA,"","F",91,15.4,20.5,NA,NA,"HomCPort","NO PROBLEM",525931,0,"",6,28,NA,NA,NA
"1327",16,54,"Homer",2009,NA,"","F",122,39.8,52.9,NA,NA,"HomCPort","NO PROBLEM",525931,0,"",6,28,NA,NA,NA
"1328",16,55,"Homer",2009,NA,"","F",132,51.4,68.3,NA,NA,"HomCPort","NO PROBLEM",525931,0,"",6,28,NA,NA,NA
"1329",16,56,"Homer",2009,NA,"","F",90,14.9,19.8,NA,NA,"HomCPort","NO PROBLEM",525931,0,"",6,28,NA,NA,NA
"1330",16,57,"Homer",2009,NA,"","F",85,12.3,16.4,NA,NA,"HomCPort","NO PROBLEM",525931,0,"",6,28,NA,NA,NA
"1331",16,58,"Homer",2009,9,"","M",92,16,21.2,NA,NA,"HomCPort","NO PROBLEM",525931,0,"",6,28,NA,NA,NA
"1332",16,59,"Homer",2009,NA,"","F",73,7.5,10,NA,NA,"HomCPort","NO PROBLEM",525931,0,"",6,28,NA,NA,NA
"1333",16,60,"Homer",2009,NA,"","F",115,32.9,43.7,NA,NA,"Private","P1",515937,0,"",6,28,NA,NA,NA
"1334",16,61,"Homer",2009,8,"","F",86,12.8,17.1,NA,NA,"Private","P1",515937,0,"",6,28,NA,NA,NA
"1335",16,62,"Homer",2009,9,"","F",85,12.3,16.4,NA,NA,"Private","P1",515937,0,"",6,28,NA,NA,NA
"1336",16,63,"Homer",2009,6,"","F",70,6.6,8.8,NA,NA,"Private","P1",515937,0,"",6,28,NA,NA,NA
"1337",16,64,"Homer",2009,NA,"","F",81,10.6,14,NA,NA,"Private","P1",515937,0,"",6,28,NA,NA,NA
"1338",16,65,"Homer",2009,NA,"","F",59,3.8,5,NA,NA,"Private","P1",515937,0,"",6,28,NA,NA,NA
"1339",16,66,"Homer",2009,NA,"","F",106,25.2,33.6,NA,NA,"Private","P1",515937,0,"",6,28,NA,NA,NA
"1340",16,67,"Homer",2009,NA,"","F",62,4.4,5.9,NA,NA,"Private","P1",515937,0,"",6,28,NA,NA,NA
"1341",16,68,"Homer",2009,10,"","F",77,9,11.9,NA,NA,"Private","P2",525931,0,"",6,28,NA,NA,NA
"1342",16,69,"Homer",2009,NA,"","F",62,4.4,5.9,NA,NA,"Private","P2",525931,0,"",6,28,NA,NA,NA
"1343",16,70,"Homer",2009,NA,"","F",77,9,11.9,NA,NA,"Private","P2",525931,0,"",6,28,NA,NA,NA
"1344",16,71,"Homer",2009,NA,"","F",76,8.6,11.4,NA,NA,"Private","P2",525931,0,"",6,28,NA,NA,NA
"1345",16,72,"Homer",2009,NA,"","F",78,9.3,12.4,NA,NA,"Private","P3",525931,0,"",6,28,NA,NA,NA
"1346",16,73,"Homer",2009,NA,"","F",108,26.8,35.7,NA,NA,"Private","P3",525931,0,"",6,28,NA,NA,NA
"1347",16,74,"Homer",2009,10,"","F",90,14.9,19.8,NA,NA,"Private","P3",525931,0,"",6,28,NA,NA,NA
"1348",16,75,"Homer",2009,7,"","F",59,3.8,5,NA,NA,"Private","P3",525931,0,"",6,28,NA,NA,NA
"1349",16,76,"Homer",2009,7,"","F",82,11,14.6,NA,NA,"Private","P3",525931,0,"",6,28,NA,NA,NA
"1350",16,77,"Homer",2009,NA,"","F",77,9,11.9,NA,NA,"Private","P3",525931,0,"",6,28,NA,NA,NA
"1351",16,78,"Homer",2009,NA,"","F",87,13.3,17.7,NA,NA,"Private","P3",525931,0,"",6,28,NA,NA,NA
"1352",16,79,"Homer",2009,9,"","F",86,12.8,17.1,NA,NA,"Private","P3",525931,0,"",6,28,NA,NA,NA
"1353",16,80,"Homer",2009,NA,"I","F",77,9,11.9,NA,NA,"Private","P3",525931,0,"",6,28,NA,NA,NA
"1354",17,1,"Homer",2009,NA,"","F",75,8.2,10.9,NA,NA,"Private","P1",515934,0,"",6,29,NA,NA,NA
"1355",17,2,"Homer",2009,NA,"","F",80,10.1,13.5,NA,NA,"Private","P1",515934,0,"",6,29,NA,NA,NA
"1356",17,3,"Homer",2009,NA,"","F",92,16,21.2,NA,NA,"Private","P1",515934,0,"",6,29,NA,NA,NA
"1357",17,4,"Homer",2009,NA,"","F",103,23,30.6,NA,NA,"Private","P1",515934,0,"",6,29,NA,NA,NA
"1358",17,5,"Homer",2009,NA,"","F",98,19.6,26,NA,NA,"Private","P1",515934,0,"",6,29,NA,NA,NA
"1359",17,6,"Homer",2009,NA,"","F",94,17.1,22.7,NA,NA,"Private","P1",515934,0,"",6,29,NA,NA,NA
"1360",17,7,"Homer",2009,NA,"","F",83,11.4,15.2,NA,NA,"Private","P1",515934,0,"",6,29,NA,NA,NA
"1361",17,8,"Homer",2009,NA,"","F",121,38.8,51.6,NA,NA,"Private","P1",515934,0,"",6,29,NA,NA,NA
"1362",17,9,"Homer",2009,9,"","F",74,7.9,10.5,NA,NA,"Private","P2",525901,0,"",6,29,NA,NA,NA
"1363",17,10,"Homer",2009,NA,"","F",75,8.2,10.9,NA,NA,"Private","P2",525901,0,"",6,29,NA,NA,NA
"1364",17,11,"Homer",2009,10,"","M",76,8.6,11.4,NA,NA,"Private","P2",525901,0,"",6,29,NA,NA,NA
"1365",17,12,"Homer",2009,6,"","F",81,10.6,14,NA,NA,"Private","P3",525902,0,"",6,29,NA,NA,NA
"1366",17,13,"Homer",2009,8,"","F",91,15.4,20.5,NA,NA,"Private","P3",525902,0,"",6,29,NA,NA,NA
"1367",17,14,"Homer",2009,NA,"","F",83,11.4,15.2,NA,NA,"Private","P3",525902,0,"",6,29,NA,NA,NA
"1368",17,15,"Homer",2009,NA,"","F",85,12.3,16.4,NA,NA,"Private","P3",525902,0,"",6,29,NA,NA,NA
"1369",17,16,"Homer",2009,8,"","F",72,7.2,9.6,NA,NA,"Private","P3",525902,0,"",6,29,NA,NA,NA
"1370",17,17,"Homer",2009,NA,"","F",72,7.2,9.6,NA,NA,"Private","P3",525902,0,"",6,29,NA,NA,NA
"1371",17,18,"Homer",2009,NA,"","F",72,7.2,9.6,NA,NA,"Private","P3",525902,0,"",6,29,NA,NA,NA
"1372",17,19,"Homer",2009,NA,"","F",74,7.9,10.5,NA,NA,"Private","P3",525902,0,"",6,29,NA,NA,NA
"1373",17,20,"Homer",2009,NA,"","F",77,9,11.9,NA,NA,"Private","P3",525902,0,"",6,29,NA,NA,NA
"1374",17,21,"Homer",2009,NA,"","F",97,18.9,25.2,NA,NA,"Private","P3",525902,0,"",6,29,NA,NA,NA
"1375",17,22,"Homer",2009,8,"","F",101,21.6,28.7,NA,NA,"Private","P3",525902,0,"",6,29,NA,NA,NA
"1376",17,23,"Homer",2009,11,"","F",104,23.7,31.6,NA,NA,"Private","P3",525902,0,"",6,29,NA,NA,NA
"1377",17,24,"Homer",2009,NA,"","M",86,12.8,17.1,NA,NA,"Private","P3",525902,0,"",6,29,NA,NA,NA
"1378",17,25,"Homer",2009,NA,"","M",85,12.3,16.4,NA,NA,"Private","P3",525902,0,"",6,29,NA,NA,NA
"1379",17,26,"Homer",2009,10,"","M",74,7.9,10.5,NA,NA,"Private","P3",525902,0,"",6,29,NA,NA,NA
"1380",17,27,"Homer",2009,NA,"","F",79,9.7,13,NA,NA,"Private","P4",525902,0,"",6,29,NA,NA,NA
"1381",17,28,"Homer",2009,NA,"","F",83,11.4,15.2,NA,NA,"Private","P4",525902,0,"",6,29,NA,NA,NA
"1382",17,29,"Homer",2009,NA,"","U",80,10.1,13.5,NA,NA,"Private","P4",525902,0,"",6,29,NA,NA,NA
"1383",17,30,"Homer",2009,8,"","U",79,9.7,13,NA,NA,"Private","P4",525902,0,"",6,29,NA,NA,NA
"1384",18,1,"Homer",2009,NA,"","F",72,7.2,9.6,NA,NA,"Private","P1",515907,0,"",7,3,NA,NA,NA
"1385",18,2,"Homer",2009,NA,"","F",78,9.3,12.4,NA,NA,"Private","P1",515907,0,"",7,3,NA,NA,NA
"1386",18,3,"Homer",2009,6,"","F",72,7.2,9.6,NA,NA,"Private","P1",515907,0,"",7,3,NA,NA,NA
"1387",19,1,"Homer",2009,NA,"","M",75,8.2,10.9,NA,NA,"Private","P1",515901,0,"",7,5,NA,NA,NA
"1388",19,2,"Homer",2009,NA,"","M",82,11,14.6,NA,NA,"Private","P1",515901,0,"",7,5,NA,NA,NA
"1389",19,3,"Homer",2009,8,"","M",70,6.6,8.8,NA,NA,"Private","P1",515901,0,"",7,5,NA,NA,NA
"1390",19,4,"Homer",2009,NA,"","M",86,12.8,17.1,NA,NA,"Private","P1",515901,0,"",7,5,NA,NA,NA
"1391",19,5,"Homer",2009,NA,"","M",70,6.6,8.8,NA,NA,"Private","P1",515901,0,"",7,5,NA,NA,NA
"1392",19,6,"Homer",2009,8,"","M",72,7.2,9.6,NA,NA,"Private","P1",515901,0,"",7,5,NA,NA,NA
"1393",19,7,"Homer",2009,NA,"","F",82,11,14.6,NA,NA,"Private","P1",515901,0,"",7,5,NA,NA,NA
"1394",19,8,"Homer",2009,6,"","F",65,5.2,6.9,NA,NA,"Private","P1",515901,0,"",7,5,NA,NA,NA
"1395",19,9,"Homer",2009,10,"","F",94,17.1,22.7,NA,NA,"Private","P1",515901,0,"",7,5,NA,NA,NA
"1396",19,10,"Homer",2009,NA,"","F",82,11,14.6,NA,NA,"Private","P1",515901,0,"",7,5,NA,NA,NA
"1397",19,11,"Homer",2009,NA,"","F",85,12.3,16.4,NA,NA,"Private","P1",515901,0,"",7,5,NA,NA,NA
"1398",19,12,"Homer",2009,8,"","F",80,10.1,13.5,NA,NA,"Private","P1",515901,0,"",7,5,NA,NA,NA
"1399",19,13,"Homer",2009,9,"","M",71,6.9,9.2,NA,NA,"HomCSea","TUFF STUFF",515907,1,"",7,5,NA,NA,NA
"1400",19,14,"Homer",2009,NA,"","F",82,11,14.6,NA,NA,"HomCSea","TUFF STUFF",515907,1,"",7,5,NA,NA,NA
"1401",19,15,"Homer",2009,NA,"","F",76,8.6,11.4,NA,NA,"HomCSea","TUFF STUFF",515907,1,"",7,5,NA,NA,NA
"1402",19,16,"Homer",2009,9,"","F",74,7.9,10.5,NA,NA,"HomCSea","TUFF STUFF",515907,1,"",7,5,NA,NA,NA
"1403",19,17,"Homer",2009,NA,"","F",76,8.6,11.4,NA,NA,"HomCSea","TUFF STUFF",515907,1,"",7,5,NA,NA,NA
"1404",19,18,"Homer",2009,NA,"","F",81,10.6,14,NA,NA,"HomCSea","TUFF STUFF",515907,1,"",7,5,NA,NA,NA
"1405",19,19,"Homer",2009,10,"","F",89,14.3,19.1,NA,NA,"HomCSea","TUFF STUFF",515907,1,"",7,5,NA,NA,NA
"1406",19,20,"Homer",2009,8,"","F",83,11.4,15.2,NA,NA,"HomCSea","TUFF STUFF",515907,1,"",7,5,NA,NA,NA
