"PORT","SUB","SP","DATE","PAGE","LINE","SEX","LENGTH","WEIGHT","AGE","AGE2","AGECONF","AGEERR","USER","BOATNAME","STATAREA","...18","...19","YEAR","MONTH","DAY","COMMENTS"
"Valdez",,130,2013-07-11,7,3,"F",113,14.5,15,,,,"C","HALIBUT GROVE",465932,,,2013,7,11,
"Valdez",,130,2013-07-11,7,4,"F",90,,11,,,,"C","HALIBUT GROVE",465932,,,2013,7,11,
"Valdez",,130,2013-07-11,7,5,"M",89,,15,,,,"C","HALIBUT GROVE",465932,,,2013,7,11,
"Valdez",,130,2013-07-11,7,6,"F",107,14,18,,,,"C","HALIBUT GROVE",465932,,,2013,7,11,
"Valdez",,130,2013-07-11,7,7,"F",102,12.5,12,,,,"C","HALIBUT GROVE",465932,,,2013,7,11,
"Valdez",,130,2013-07-11,7,8,"F",119,17,17,,,,"C","HALIBUT GROVE",465932,,,2013,7,11,
"Valdez",,130,2013-07-11,7,9,"F",107,,18,18,,,"C","HALIBUT GROVE",465932,,,2013,7,11,
"Valdez",,130,2013-07-11,7,10,"F",115,,16,,,,"C","HALIBUT GROVE",465932,,,2013,7,11,
"Valdez",,130,2013-07-11,7,11,"F",108,12,14,14,,,"C","HALIBUT GROVE",465932,,,2013,7,11,
"Valdez",,130,2013-07-11,7,12,"F",127,19,20,,,,"C","HALIBUT GROVE",465932,,,2013,7,11,
"Valdez",,130,2013-07-14,8,1,"F",99,,13,,,,"C","OTTER DODGER",466003,,,2013,7,14,
"Valdez",,130,2013-07-14,8,2,"F",95,,13,13,,,"C","OTTER DODGER",466003,,,2013,7,14,
"Valdez",,130,2013-07-14,8,3,"F",106,,14,14,,,"C","OTTER DODGER",466003,,,2013,7,14,
"Valdez",,130,2013-07-14,8,4,"F",120,,,,,,"C","OTTER DODGER",466003,,,2013,7,14,
"Valdez",,130,2013-07-14,8,5,"F",107,,14,,,,"C","OTTER DODGER",466003,,,2013,7,14,
"Valdez",,130,2013-07-14,8,6,"F",122,15,25,,,,"C","JAIME LYNN",475932,,,2013,7,14,
"Valdez",,130,2013-07-14,8,7,"M",96,,,,,,"C","JAIME LYNN",475932,,,2013,7,14,
"Valdez",,130,2013-07-14,8,8,"M",90,6.5,13,,,,"C","JAIME LYNN",475932,,,2013,7,14,
"Valdez",,130,2013-07-14,8,9,"M",89,7,17,,,,"C","JAIME LYNN",475932,,,2013,7,14,
"Valdez",,130,2013-07-14,8,10,"F",111,15.5,18,,,,"C","JAIME LYNN",475932,,,2013,7,14,
"Valdez",,130,2013-07-14,8,11,"F",98,9,11,,,,"C","JAIME LYNN",475932,,,2013,7,14,
"Valdez",,130,2013-07-14,8,12,"F",122,16,,,,,"C","JAIME LYNN",475932,,,2013,7,14,
"Valdez",,130,2013-07-14,8,13,"M",102,11.5,26,,,,"C","JAIME LYNN",475932,,,2013,7,14,
"Valdez",,130,2013-07-14,8,14,"M",90,7.5,17,,,,"C","JAIME LYNN",475932,,,2013,7,14,
"Valdez",,130,2013-07-14,8,15,"F",109,10.5,13,,,,"C","JAIME LYNN",475932,,,2013,7,14,
"Valdez",,130,2013-07-14,8,16,"F",113,,14,,,,"C","JAIME LYNN",475932,,,2013,7,14,
"Valdez",,130,2013-07-14,8,17,"M",89,7,15,,,,"C","JAIME LYNN",475932,,,2013,7,14,
"Valdez",,130,2013-07-14,8,18,"M",95,10.5,18,,,,"C","HALIBUT GROVE",475932,,,2013,7,14,
"Valdez",,130,2013-07-14,8,19,"M",87,8,12,,,,"C","HALIBUT GROVE",475932,,,2013,7,14,
"Valdez",,130,2013-07-14,8,20,"F",114,,15,,,,"C","HALIBUT GROVE",475932,,,2013,7,14,
"Valdez",,130,2013-07-14,8,21,"F",122,21,16,,,,"C","HALIBUT GROVE",475932,,,2013,7,14,
"Valdez",,130,2013-07-14,8,22,"F",95,,14,13,,,"C","HALIBUT GROVE",475932,,,2013,7,14,
"Valdez",,130,2013-07-14,8,23,"M",89,,15,,,,"C","HALIBUT GROVE",475932,,,2013,7,14,
"Valdez",,130,2013-07-14,8,24,"M",96,,17,,,,"C","HALIBUT GROVE",475932,,,2013,7,14,
"Valdez",,130,2013-07-14,8,25,"M",94,8.5,16,,,,"C","HALIBUT GROVE",475932,,,2013,7,14,
"Valdez",,130,2013-07-14,8,26,"F",96,7.5,12,,,,"C","HALIBUT GROVE",475932,,,2013,7,14,
"Valdez",,130,2013-07-14,8,27,"F",104,,13,13,,,"C","HALIBUT GROVE",475932,,,2013,7,14,
"Valdez",,130,2013-07-14,8,28,"F",100,10.5,11,11,,,"C","HALIBUT GROVE",475932,,,2013,7,14,
"Valdez",,130,2013-07-14,8,29,"M",92,,14,,,,"C","HALIBUT GROVE",475932,,,2013,7,14,
"Valdez",,130,2013-07-15,9,1,"F",96,9.5,10,,,,"C","JAIME LYNN",475932,,,2013,7,15,
"Valdez",,130,2013-07-15,9,2,"F",101,12.5,13,,,,"C","BOLD EAGLE",475932,,,2013,7,15,
"Valdez",,130,2013-07-15,9,3,"F",107,12.5,14,,,,"C","BOLD EAGLE",475932,,,2013,7,15,
"Valdez",,130,2013-07-15,9,4,"M",94,,14,,,,"C","HALIBUT GROVE",475932,,,2013,7,15,
"Valdez",,130,2013-07-15,9,5,"M",89,,13,,,,"C","HALIBUT GROVE",475932,,,2013,7,15,
"Valdez",,130,2013-07-15,9,6,"F",101,,10,,,,"C","HALIBUT GROVE",475932,,,2013,7,15,
"Valdez",,130,2013-07-15,9,7,"M",97,,16,,,,"C","HALIBUT GROVE",475932,,,2013,7,15,
"Valdez",,130,2013-07-15,9,8,"F",101,,12,,,,"C","HALIBUT GROVE",475932,,,2013,7,15,
"Valdez",,130,2013-07-15,9,9,"F",122,,19,20,,,"C","HALIBUT GROVE",475932,,,2013,7,15,
"Valdez",,130,2013-07-16,10,1,"M",90,,16,,,,"C","ALEASHIA",466002,,,2013,7,16,
"Valdez",,130,2013-07-19,11,1,"F",122,,18,,,,"C","SEAQUESTER",466004,,,2013,7,19,
"Valdez",,130,2013-07-19,11,2,"F",93,11,10,,,,"C","BOLD EAGLE",466004,,,2013,7,19,
"Valdez",,130,2013-07-20,12,1,"F",92,8,9,,,,"C","JAIME LYNN",466003,,,2013,7,20,
"Valdez",,130,2013-07-20,12,2,"F",90,9.5,9,10,,,"C","JAIME LYNN",466003,,,2013,7,20,
"Valdez",,130,2013-07-20,12,3,"F",104,13,14,,,,"C","JAIME LYNN",466003,,,2013,7,20,
"Valdez",,130,2013-07-20,12,4,"F",95,,10,,,,"C","HALIBUT GROVE",475932,,,2013,7,20,
"Valdez",,130,2013-07-20,12,5,"F",103,,13,,,,"C","HALIBUT GROVE",475932,,,2013,7,20,
"Valdez",,130,2013-07-20,12,6,"",98,,11,,,,"C","HALIBUT GROVE",475932,,,2013,7,20,
"Valdez",,130,2013-07-20,12,7,"F",103,,14,,,,"C","HALIBUT GROVE",475932,,,2013,7,20,
"Valdez",,130,2013-07-20,12,8,"M",98,,18,,,,"C","HALIBUT GROVE",475932,,,2013,7,20,
"Valdez",,130,2013-07-20,12,9,"M",94,,12,,,,"C","HALIBUT GROVE",475932,,,2013,7,20,
"Valdez",,130,2013-07-20,12,10,"F",108,,14,,,,"C","HALIBUT GROVE",475932,,,2013,7,20,
"Valdez",,130,2013-07-20,12,11,"M",95,,16,17,,,"C","HALIBUT GROVE",475932,,,2013,7,20,
"Valdez",,130,2013-07-21,13,1,"F",114,16,19,19,,,"C","DAN ORION",466004,,,2013,7,21,
"Valdez",,130,2013-07-21,13,2,"M",93,9.5,15,,,,"C","DAN ORION",466004,,,2013,7,21,
"Valdez",,130,2013-07-22,14,1,"M",92,8.5,12,12,,,"P","P4",466032,,,2013,7,22,
"Valdez",,130,2013-07-22,14,2,"M",97,,18,,,,"C","EL GATO",466004,,,2013,7,22,
"Valdez",,130,2013-07-22,14,3,"M",96,9.5,17,18,,,"C","HALIBUT GROVE",465932,,,2013,7,22,
"Valdez",,130,2013-07-22,14,4,"F",109,,17,18,,,"C","HALIBUT GROVE",465932,,,2013,7,22,
"Valdez",,130,2013-07-22,14,5,"F",112,,17,17,,,"C","HALIBUT GROVE",465932,,,2013,7,22,
"Valdez",,130,2013-07-22,14,6,"F",101,,14,,,,"C","HALIBUT GROVE",465932,,,2013,7,22,
"Valdez",,130,2013-07-22,14,7,"F",108,12.5,15,,,,"C","HALIBUT GROVE",465932,,,2013,7,22,
"Valdez",,130,2013-07-22,14,8,"F",104,11,14,14,,,"C","HALIBUT GROVE",465932,,,2013,7,22,
"Valdez",,130,2013-07-22,14,9,"F",126,22,,,,,"C","HALIBUT GROVE",465932,,,2013,7,22,"FIN RAYS MISSING"
"Valdez",,130,2013-07-22,14,10,"M",89,8,16,,,,"C","HALIBUT GROVE",465932,,,2013,7,22,
"Valdez",,130,2013-07-22,14,11,"F",112,13,16,,,,"C","HALIBUT GROVE",465932,,,2013,7,22,
"Valdez",,130,2013-07-22,14,12,"",116,,17,,,,"C","HALIBUT GROVE",465932,,,2013,7,22,
"Valdez",,130,2013-07-22,14,13,"F",116,16.5,17,19,,,"C","HALIBUT GROVE",465932,,,2013,7,22,
"Valdez",,130,2013-07-25,15,1,"M",94,11,15,,,,"P","P1",466002,,,2013,7,25,
"Valdez",,130,2013-07-25,15,2,"F",123,19.5,17,,,,"P","P1",466002,,,2013,7,25,
"Valdez",,130,2013-07-25,15,3,"M",102,13,16,,,,"P","P1",466002,,,2013,7,25,
"Valdez",,130,2013-07-25,15,4,"F",141,29,24,,,,"P","P1",466002,,,2013,7,25,"DERBY WEIGHT 64.2 LBS, 29.12 KG"
"Valdez",,130,2013-07-26,16,1,"F",109,,15,,,,"P","P14",466004,,,2013,7,26,
"Valdez",,130,2013-07-26,16,2,"M",98,,19,18,,,"P","P14",466004,,,2013,7,26,
"Valdez",,130,2013-07-26,16,3,"M",91,,15,,,,"P","P14",466004,,,2013,7,26,
"Valdez",,130,2013-07-26,16,4,"M",89,,12,,,,"C","ALEASHIA",476002,,,2013,7,26,
"Valdez",,130,2013-07-26,16,5,"M",89,,9,,,,"C","ALEASHIA",476002,,,2013,7,26,
"Valdez",,130,2013-07-26,16,6,"F",111,,16,,,,"C","ALEASHIA",476002,,,2013,7,26,
"Valdez",,130,2013-07-26,16,7,"F",104,14.5,13,,,,"C","JAIME LYNN",466003,,,2013,7,26,
"Valdez",,130,2013-07-26,16,8,"F",109,17,14,,,,"C","JAIME LYNN",466003,,,2013,7,26,
"Valdez",,130,2013-07-26,16,9,"F",105,,16,15,,,"C","JAIME LYNN",466003,,,2013,7,26,
"Valdez",,130,2013-07-26,16,10,"F",105,16,13,13,,,"C","DAN ORION",466004,,,2013,7,26,
"Valdez",,130,2013-07-26,16,11,"F",108,14,15,,,,"C","DAN ORION",466004,,,2013,7,26,
"Valdez",,130,2013-07-26,16,12,"M",96,11.5,15,,,,"C","SEAQUESTER",466004,,,2013,7,26,
"Valdez",,130,2013-07-26,16,13,"M",94,8.5,16,,,,"C","SEAQUESTER",466004,,,2013,7,26,
"Valdez",,130,2013-07-26,16,14,"F",89,,8,,,,"C","EL GATO",476002,,,2013,7,26,
"Valdez",,130,2013-07-26,16,15,"F",93,,14,14,,,"C","EL GATO",476002,,,2013,7,26,
"Valdez",,130,2013-07-26,16,16,"F",106,,14,,,,"C","BOLD EAGLE",476002,,,2013,7,26,
"Valdez",,130,2013-07-26,16,17,"F",113,,15,16,,,"C","BOLD EAGLE",476002,,,2013,7,26,
"Valdez",,130,2013-07-27,17,1,"M",95,,,,,,"C","DAWN TREADER",475932,,,2013,7,27,"FIN RAYS MISSING"
"Valdez",,130,2013-07-27,17,2,"F",124,,19,,,,"C","DAN ORION",475932,,,2013,7,27,
"Valdez",,130,2013-07-27,17,3,"F",107,13,14,,,,"C","DAN ORION",475932,,,2013,7,27,
"Valdez",,130,2013-07-27,17,4,"F",120,,23,,,,"C","BOLD EAGLE",476002,,,2013,7,27,
"Valdez",,130,2013-07-27,17,5,"M",104,,19,19,,,"C","BOLD EAGLE",476002,,,2013,7,27,
"Valdez",,130,2013-07-27,17,6,"M",97,,21,,,,"C","BOLD EAGLE",476002,,,2013,7,27,
"Valdez",,130,2013-07-27,17,7,"F",103,,14,,,,"C","BOLD EAGLE",476002,,,2013,7,27,
"Valdez",,130,2013-07-27,17,8,"",97,9.5,18,,,,"P","P6",475932,,,2013,7,27,
"Valdez",,130,2013-07-27,17,9,"F",113,,17,,,,"P","P6",475932,,,2013,7,27,
"Valdez",,130,2013-07-27,17,10,"M",87,,14,,,,"P","P6",475932,,,2013,7,27,
"Valdez",,130,2013-07-27,17,11,"F",111,14,15,,,,"P","P6",475932,,,2013,7,27,
"Valdez",,130,2013-07-27,17,12,"F",122,20,19,,,,"P","P6",475932,,,2013,7,27,
"Valdez",,130,2013-07-28,18,1,"M",91,10,16,,,,"C","DAN ORION",475932,,,2013,7,28,
"Valdez",,130,2013-07-28,18,2,"M",93,10,20,18,,,"C","DAN ORION",475932,,,2013,7,28,
"Valdez",,130,2013-07-28,18,3,"M",94,,13,13,,,"C","BOLD EAGLE",476002,,,2013,7,28,
"Valdez",,130,2013-07-28,18,4,"F",117,,21,,,,"C","BOLD EAGLE",476002,,,2013,7,28,
"Valdez",,130,2013-07-28,18,5,"M",93,10,18,18,,,"C","BOLD EAGLE",476002,,,2013,7,28,
"Valdez",,130,2013-07-28,18,6,"F",105,,13,14,,,"C","BOLD EAGLE",476002,,,2013,7,28,
"Valdez",,130,2013-07-28,18,7,"M",97,10,14,,,,"C","BOLD EAGLE",476002,,,2013,7,28,
"Valdez",,130,2013-07-28,18,8,"F",104,11,12,13,,,"C","JAIME LYNN",466003,,,2013,7,28,
"Valdez",,130,2013-07-28,18,9,"F",123,18.5,16,,,,"C","JAIME LYNN",466003,,,2013,7,28,
"Valdez",,130,2013-07-28,18,10,"F",123,20,17,17,,,"C","JAIME LYNN",466003,,,2013,7,28,
"Valdez",,130,2013-07-28,18,11,"M",108,12.5,15,,,,"C","JAIME LYNN",466003,,,2013,7,28,
"Valdez",,130,2013-07-28,18,12,"F",106,11.5,15,,,,"C","JAIME LYNN",466003,,,2013,7,28,
"Valdez",,130,2013-07-28,18,13,"F",108,12.5,13,,,,"C","JAIME LYNN",466003,,,2013,7,28,
"Valdez",,130,2013-07-29,19,1,"F",97,8.5,10,,,,"C","CHINOOK",476002,,,2013,7,29,
"Valdez",,130,2013-07-29,19,2,"F",101,14.5,14,,,,"C","DAN ORION",465932,,,2013,7,29,
"Valdez",,130,2013-07-29,19,3,"F",95,10,11,,,,"C","DAN ORION",465932,,,2013,7,29,
"Valdez",,130,2013-07-29,19,4,"M",94,9,17,,,,"C","EL GATO",466002,,,2013,7,29,
"Valdez",,130,2013-08-01,20,1,"M",99,9.5,19,,,,"C","JAIME LYNN",466003,,,2013,8,1,
"Valdez",,130,2013-08-01,20,2,"F",125,22.5,18,,,,"C","JAIME LYNN",466003,,,2013,8,1,
"Valdez",,130,2013-08-01,20,3,"F",103,13.5,15,15,,,"C","JAIME LYNN",466003,,,2013,8,1,
"Valdez",,130,2013-08-01,20,4,"M",96,,17,,,,"C","JAIME LYNN",466003,,,2013,8,1,
"Valdez",,130,2013-08-01,20,5,"F",112,,18,18,,,"C","HALIBUT GROVE",465932,,,2013,8,1,
"Valdez",,130,2013-08-01,20,6,"F",111,16.5,15,16,,,"C","HALIBUT GROVE",465932,,,2013,8,1,
"Valdez",,130,2013-08-01,20,7,"F",117,21,14,,,,"C","HALIBUT GROVE",465932,,,2013,8,1,
"Valdez",,130,2013-08-01,20,8,"F",120,19.5,14,,,,"C","HALIBUT GROVE",465932,,,2013,8,1,
"Valdez",,130,2013-08-01,20,9,"F",113,,15,,,,"C","HALIBUT GROVE",465932,,,2013,8,1,
"Valdez",,130,2013-08-01,20,10,"F",127,21,25,,,,"C","HALIBUT GROVE",465932,,,2013,8,1,
"Valdez",,130,2013-08-01,20,11,"F",118,16,18,,,,"C","HALIBUT GROVE",465932,,,2013,8,1,
"Valdez",,130,2013-08-01,20,12,"F",108,,14,,,,"C","HALIBUT GROVE",465932,,,2013,8,1,
"Valdez",,130,2013-08-01,20,13,"F",113,16.5,16,,,,"C","HALIBUT GROVE",465932,,,2013,8,1,
"Valdez",,130,2013-08-01,20,14,"F",111,,17,,,,"C","HALIBUT GROVE",465932,,,2013,8,1,
"Valdez",,130,2013-08-01,20,15,"F",109,15.5,,,,,"C","HALIBUT GROVE",465932,,,2013,8,1,"NO FINRAY"
"Valdez",,130,2013-08-01,20,16,"F",106,,13,,,,"C","HALIBUT GROVE",465932,,,2013,8,1,
"Valdez",,130,2013-08-01,20,17,"F",105,12,15,14,,,"C","HALIBUT GROVE",465932,,,2013,8,1,
"Valdez",,130,2013-08-01,20,18,"F",110,,13,,,,"C","HALIBUT GROVE",465932,,,2013,8,1,
"Valdez",,130,2013-08-02,21,1,"M",97,,18,,,,"C","JAIME LYNN",466003,,,2013,8,2,
"Valdez",,130,2013-08-02,21,2,"F",97,,12,,,,"C","JAIME LYNN",466003,,,2013,8,2,
"Valdez",,130,2013-08-02,21,3,"F",112,,13,13,,,"C","JAIME LYNN",466003,,,2013,8,2,
"Valdez",,130,2013-08-02,21,4,"F",100,,,,,,"C","JAIME LYNN",466003,,,2013,8,2,
"Valdez",,130,2013-08-02,21,5,"M",92,,16,,,,"C","JAIME LYNN",466003,,,2013,8,2,
"Valdez",,130,2013-08-02,21,6,"F",116,,21,,,,"C","JAIME LYNN",466003,,,2013,8,2,
"Valdez",,130,2013-08-02,21,7,"M",96,,18,,,,"C","JAIME LYNN",466003,,,2013,8,2,
"Valdez",,130,2013-08-02,21,8,"M",94,,19,18,,,"C","ALEASHIA",466004,,,2013,8,2,
"Valdez",,130,2013-08-04,22,1,"F",120,,,,,,"C","DAN ORION",475932,,,2013,8,4,
"Valdez",,130,2013-08-04,22,2,"F",108,,15,,,,"C","DAN ORION",475932,,,2013,8,4,
"Valdez",,130,2013-08-04,22,3,"F",115,,17,,,,"C","DAN ORION",475932,,,2013,8,4,
"Valdez",,130,2013-08-04,22,4,"F",115,,14,,,,"C","DAN ORION",475932,,,2013,8,4,
"Valdez",,130,2013-08-04,22,5,"F",117,,15,17,,,"C","DAN ORION",475932,,,2013,8,4,
"Valdez",,130,2013-08-04,22,6,"M",90,10,12,,,,"C","HALIBUT GROVE",466002,,,2013,8,4,
"Valdez",,130,2013-08-04,22,7,"M",95,10,,,,,"C","HALIBUT GROVE",466002,,,2013,8,4,
"Valdez",,130,2013-08-04,22,8,"M",93,10.5,14,,,,"C","HALIBUT GROVE",466002,,,2013,8,4,
"Valdez",,130,2013-08-04,22,9,"M",99,13,17,,,,"C","HALIBUT GROVE",466002,,,2013,8,4,
"Valdez",,130,2013-08-04,22,10,"F",127,18,21,,,,"C","HALIBUT GROVE",466002,,,2013,8,4,
"Valdez",,130,2013-08-04,22,12,"M",90,9.5,19,,,,"C","HALIBUT GROVE",466002,,,2013,8,4,
"Valdez",,130,2013-08-04,22,11,"F",119,21.5,18,,,,"C","HALIBUT GROVE",466002,,,2013,8,4,
"Valdez",,130,2013-08-04,22,13,"M",100,10,18,,,,"C","HALIBUT GROVE",466002,,,2013,8,4,
"Valdez",,130,2013-08-05,23,1,"F",118,16.5,18,19,,,"C","DAWN TREADER",465932,,,2013,8,5,
"Valdez",,130,2013-08-05,23,2,"F",90,,10,,,,"C","DAWN TREADER",465932,,,2013,8,5,
"Valdez",,130,2013-08-05,23,3,"F",127,21,19,,,,"C","DAWN TREADER",465932,,,2013,8,5,
"Valdez",,130,2013-08-05,23,4,"F",121,22.5,17,,,,"C","OTTER DODGER",465932,,,2013,8,5,
"Valdez",,130,2013-08-05,23,5,"F",118,19,14,,,,"C","OTTER DODGER",465932,,,2013,8,5,
"Valdez",,130,2013-08-05,23,6,"F",127,24,20,,,,"C","OTTER DODGER",465932,,,2013,8,5,
"Valdez",,130,2013-08-05,23,7,"F",112,,14,,,,"C","HALIBUT GROVE",465932,,,2013,8,5,
"Valdez",,130,2013-08-05,23,8,"F",100,,11,,,,"C","HALIBUT GROVE",465932,,,2013,8,5,
"Valdez",,130,2013-08-05,23,9,"F",114,,15,,,,"C","HALIBUT GROVE",465932,,,2013,8,5,
"Valdez",,130,2013-08-05,23,10,"F",110,,15,,,,"C","HALIBUT GROVE",465932,,,2013,8,5,
"Valdez",,130,2013-08-05,23,11,"F",122,,16,,,,"C","HALIBUT GROVE",465932,,,2013,8,5,
"Valdez",,130,2013-08-05,23,12,"F",108,,14,,,,"C","HALIBUT GROVE",465932,,,2013,8,5,
"Valdez",,130,2013-08-05,23,13,"F",112,,14,,,,"C","HALIBUT GROVE",465932,,,2013,8,5,
"Valdez",,130,2013-08-05,23,14,"F",96,,7,,,,"C","HALIBUT GROVE",465932,,,2013,8,5,
"Valdez",,130,2013-08-05,23,15,"M",97,,16,,,,"C","HALIBUT GROVE",465932,,,2013,8,5,
"Valdez",,130,2013-08-05,23,16,"M",101,,21,,,,"C","HALIBUT GROVE",465932,,,2013,8,5,
"Valdez",,130,2013-08-05,23,17,"F",96,,10,,,,"C","HALIBUT GROVE",465932,,,2013,8,5,
"Valdez",,130,2013-08-05,23,18,"M",97,,13,,,,"C","HALIBUT GROVE",465932,,,2013,8,5,
"Valdez",,130,2013-08-05,23,19,"F",103,,14,,,,"C","ALEASHIA",476002,,,2013,8,5,
"Valdez",,130,2013-08-05,23,20,"F",101,,14,,,,"C","ALEASHIA",476002,,,2013,8,5,
"Valdez",,130,2013-08-05,23,21,"M",89,,10,,,,"C","ALEASHIA",476002,,,2013,8,5,
"Valdez",,130,2013-08-05,23,22,"F",117,19.5,16,,,,"P","P3",466002,,,2013,8,5,
"Valdez",,130,2013-08-05,23,23,"F",105,12,16,,,,"P","P3",466002,,,2013,8,5,
"Valdez",,130,2013-08-05,23,24,"F",114,15,16,,,,"P","P3",466002,,,2013,8,5,
"Valdez",,130,2013-08-05,23,25,"F",128,21,18,18,,,"P","P3",466002,,,2013,8,5,
"Valdez",,130,2013-08-06,24,1,"M",96,,17,,,,"P","P5",466032,,,2013,8,6,
"Valdez",,130,2013-08-06,24,2,"F",106,11,12,,,,"C","DAN ORION",466004,,,2013,8,6,
"Valdez",,130,2013-08-06,24,3,"F",123,17.5,24,,,,"C","DAN ORION",466004,,,2013,8,6,
"Valdez",,130,2013-08-06,24,4,"M",98,,17,,,,"C","HALIBUT GROVE",466003,,,2013,8,6,
"Valdez",,130,2013-08-06,24,5,"F",98,9,14,16,,,"C","HALIBUT GROVE",466003,,,2013,8,6,
"Valdez",,130,2013-08-06,24,6,"F",108,,18,,,,"C","HALIBUT GROVE",466003,,,2013,8,6,
"Valdez",,130,2013-08-06,24,7,"F",118,14.5,20,,,,"C","HALIBUT GROVE",466003,,,2013,8,6,
"Valdez",,130,2013-08-06,24,8,"M",92,9,15,,,,"C","HALIBUT GROVE",466003,,,2013,8,6,
"Valdez",,130,2013-08-06,24,9,"M",95,13,24,,,,"C","HALIBUT GROVE",466003,,,2013,8,6,
"Valdez",,130,2013-08-07,25,1,"M",99,11,23,,,,"C","HALIBUT GROVE",466003,,,2013,8,7,
"Valdez",,130,2013-08-11,26,1,"F",93,,9,,,,"P","P2",466033,,,2013,8,11,
