"","species","SFmgmtarea","YEAR","n","piC","vpiC","piP","vpiP","HiC","SEHiC","HiP","SEHiP","Hi","SEHi","pi","SEpi"
"58","Dark","CI",2005,233,0.131578947368421,0.000604581629512377,0.13953488372093,0.0028586880939504,723.157894736842,170.084348925647,852.697674418605,355.453318313988,1575.85556915545,394.0504374441,0.135767689252645,0.0304659278139176
"59","DrkDsky","CI",2005,233,0.00526315789473684,2.77008310249307e-05,0.0232558139534884,0.000540832882639264,28.9263157894737,28.9263157894737,142.116279069767,142.116279069767,171.042594859241,145.030233130159,0.0147361587713657,0.0125374374453158
"60","Dusky","CI",2005,233,0.1,0.000476190476190476,0.0930232558139535,0.00200880784980298,549.6,143.051832098253,568.46511627907,287.843852536037,1118.06511627907,321.431034763998,0.0963267955784501,0.0257634672866785
"61","Quillback","CI",2005,233,0.0315789473684211,0.00016180802884404,0,0,173.557894736842,73.6268298716355,0,0,173.557894736842,73.6268298716355,0.014952864197195,0.0062885680971219
"62","Tiger","CI",2005,233,0.00526315789473684,2.77008310249307e-05,0,0,28.9263157894737,28.9263157894737,0,0,28.9263157894737,28.9263157894737,0.00249214403286583,0.00251028652372117
"63","Yelloweye","CI",2005,233,0.3,0.00111111111111111,0.0232558139534884,0.000540832882639264,1648.8,300.514551320823,142.116279069767,142.116279069767,1790.91627906977,332.424476132838,0.154296224611852,0.0254943377022547
"64","Black","CI",2006,240,0.456852791878173,0.00126601182873108,0.25,0.00694444444444444,2421.31979695431,415.141145571254,1032.75,380.834327132183,3454.06979695431,563.362188532773,0.366246399846709,0.0431928599725937
"65","China","CI",2006,240,0.0050761421319797,2.57672189440594e-05,0,0,26.9035532994924,26.9035532994924,0,0,26.9035532994924,26.9035532994924,0.0028526723888763,0.00286671845651908
"66","Copper","CI",2006,240,0.0101522842639594,5.12715070825671e-05,0,0,53.8071065989848,38.397511875293,0,0,53.8071065989848,38.397511875293,0.0057053447777526,0.00406371519160429
"67","Dark","CI",2006,240,0.131979695431472,0.000584495180741265,0.285714285714286,0.00755857898715042,699.492385786802,165.885388183556,1180.28571428571,405.410076724669,1879.77810007252,438.03572037302,0.199319064794032,0.0413340405567046
"68","Dusky","CI",2006,240,0.065989847715736,0.000314465243439745,0.214285714285714,0.00623582766439909,349.746192893401,107.225029078155,885.214285714286,354.066465217172,1234.96047860769,369.946305093313,0.130946928067828,0.0369365968004522
"69","Quillback","CI",2006,240,0.0050761421319797,2.57672189440594e-05,0,0,26.9035532994924,26.9035532994924,0,0,26.9035532994924,26.9035532994924,0.0028526723888763,0.00286671845651908
"70","Tiger","CI",2006,240,0.0050761421319797,2.57672189440594e-05,0.0714285714285714,0.00245653817082389,26.9035532994924,26.9035532994924,295.071428571429,207.808557659285,321.974981870921,209.54283050625,0.0341400680596884,0.0222078075244668
"71","Yelloweye","CI",2006,240,0.319796954314721,0.00110983093023341,0.178571428571429,0.00543272864701436,1694.92385786802,312.849104198445,737.678571428571,324.564572184619,2432.60242929659,450.795656051779,0.257936849676237,0.03814491202575
"72","Black","CI",2007,333,0.716363636363636,0.000741557579779212,0.578947368421053,0.00435298773248912,4887.74909090909,718.79924148856,3454,1025.30563204234,8341.74909090909,1252.16771586808,0.652259683392688,0.0356514187807203
"73","Copper","CI",2007,333,0.0218181818181818,7.78910538698196e-05,0,0,148.865454545455,63.2510843267098,0,0,148.865454545455,63.2510843267098,0.0116401168617917,0.00500103133088198
"74","Dark","CI",2007,333,0.112727272727273,0.000365035893104904,0.087719298245614,0.00142901112430198,769.138181818182,169.13486389994,523.333333333333,260.458595622062,1292.47151515152,310.556407468704,0.101061186578428,0.0204599232598399
"75","Dusky","CI",2007,333,0.0254545454545455,9.05350787235326e-05,0.157894736842105,0.00237435694499406,173.676363636364,68.8415996474666,942,381.606142665839,1115.67636363636,387.765926768099,0.0872371853652642,0.0254387111489305
"76","Silvergray","CI",2007,333,0.00363636363636364,1.32231404958678e-05,0,0,24.8109090909091,24.8109090909091,0,0,24.8109090909091,24.8109090909091,0.00194001947696529,0.0019602484449221
"77","Yelloweye","CI",2007,333,0.12,0.000385401459854015,0.175438596491228,0.00258321241700743,818.76,176.431450495901,1046.66666666667,410.286693985422,1865.42666666667,446.613062936559,0.145861808324863,0.0262713889567593
"78","Black","CI",2008,246,0.718592964824121,0.0010212985642899,0.425531914893617,0.00531422835436062,5170.27638190955,915.221199249744,1728.93617021277,444.946101990412,6899.21255212231,1017.64771764722,0.612827549486793,0.0376474364983181
"79","China","CI",2008,246,0.0050251256281407,2.52518875785965e-05,0,0,36.1557788944724,36.1557788944724,0,0,36.1557788944724,36.1557788944724,0.00321156323454187,0.00322563176637763
"80","Dark","CI",2008,246,0.0100502512562814,5.0248705585692e-05,0.340425531914894,0.00488121715511642,72.3115577889447,51.7548991143972,1383.14893617021,387.570003797259,1455.46049395916,391.010329052506,0.129282332026928,0.0323687246928102
"81","DrkDsky","CI",2008,246,0.0150753768844221,7.49904540212866e-05,0.191489361702128,0.00336567795776173,108.467336683417,64.1403749959912,778.021276595745,276.495868504499,886.488613279162,283.837899169021,0.0787429928299131,0.0240959853535697
"82","Dusky","CI",2008,246,0,0,0.0425531914893617,0.00088570472572677,0,0,172.893617021277,123.294155884028,172.893617021277,123.294155884028,0.0153574006947306,0.0110388109586401
"83","Quillback","CI",2008,246,0.0251256281407035,0.000123708742177973,0,0,180.778894472362,84.7177113207428,0,0,180.778894472362,84.7177113207428,0.0160578161727093,0.00726587275933312
"84","Shortraker","CI",2008,246,0.0050251256281407,2.52518875785965e-05,0,0,36.1557788944724,36.1557788944724,0,0,36.1557788944724,36.1557788944724,0.00321156323454187,0.00322563176637763
"85","Tiger","CI",2008,246,0.0100502512562814,5.0248705585692e-05,0,0,72.3115577889447,51.7548991143972,0,0,72.3115577889447,51.7548991143972,0.00642312646908374,0.00457015767057096
"86","Yelloweye","CI",2008,246,0.21105527638191,0.000840964377238714,0,0,1518.54271356784,331.790033987065,0,0,1518.54271356784,331.790033987065,0.134885655850759,0.0224330832759383
"87","Black","CI",2009,669,0.690104166666667,0.000558382260616116,0.214035087719298,0.000592338270930601,6086.02864583333,701.372743198156,1600.34035087719,308.588140447479,7686.36899671053,766.257375381235,0.471672127927745,0.0283012318230897
"88","China","CI",2009,669,0,0,0.00350877192982456,1.23114804555248e-05,0,0,26.2350877192982,26.2350877192982,26.2350877192982,26.2350877192982,0.00160990965385974,0.0016185367125175
"89","Dark","CI",2009,669,0.0494791666666667,0.000122796289119162,0.378947368421053,0.000828684015450041,436.356770833333,108.364784970981,2833.38947368421,492.379869135236,3269.74624451754,504.163527192754,0.200647167680262,0.0213538410346774
"90","Dusky","CI",2009,669,0.109375,0.00025433971116188,0.273684210526316,0.00069993367406656,964.578125,175.557717291432,2046.33684210526,375.572059202833,3010.91496710526,414.577958596975,0.18476405050965,0.0168200622843035
"91","Quillback","CI",2009,669,0.00520833333333333,1.35279545619379e-05,0.0315789473684211,0.000107682103702548,45.9322916666667,32.6336470788692,236.115789473684,85.0993161827013,282.048081140351,91.1419142679786,0.0173078105756229,0.00531077781876052
"92","Yelloweye","CI",2009,669,0.145833333333333,0.000325237525384392,0.0982456140350877,0.000311948638584353,1286.10416666667,212.227150828288,734.582456140351,173.980672538658,2020.68662280702,274.426015468097,0.123998933652861,0.0128859290918063
"93","Black","CI",2010,1075,0.474759615384615,0.00030007571959623,0.390946502057613,0.000983914605729462,5412.734375,589.632421343047,2753.43621399177,474.630921034735,8166.17058899177,756.928598680976,0.442754857351538,0.0164750429356524
"94","China","CI",2010,1075,0.00480769230769231,5.75761540597697e-06,0.00411522633744856,1.69350878084303e-05,54.8125,27.788318299154,28.9835390946502,28.9835390946502,83.7960390946502,40.1526608376857,0.0045432682224382,0.00216108588725838
"95","Copper","CI",2010,1075,0.0144230769230769,1.71059588148591e-05,0.00411522633744856,1.69350878084303e-05,164.4375,49.8525491860355,28.9835390946502,28.9835390946502,193.42103909465,57.6656067235679,0.010486935539723,0.00303425652759563
"96","Dark","CI",2010,1075,0.354567307692308,0.000275390291225194,0.452674897119342,0.00102380303569147,4042.421875,455.859646885383,3188.18930041152,536.397949743092,7230.61117541152,703.939470513664,0.392030534342416,0.0165146583412001
"97","DrkDsky","CI",2010,1075,0,0,0.00411522633744856,1.69350878084303e-05,0,0,28.9835390946502,28.9835390946502,28.9835390946502,28.9835390946502,0.00157143456379583,0.00158160220950288
"98","Dusky","CI",2010,1075,0.0576923076923077,6.54198620041441e-05,0.135802469135802,0.000484959332695958,657.75,113.920113664263,956.456790123457,211.952353436981,1614.20679012346,240.627497233283,0.0875193445089708,0.0103567149355275
"99","Quillback","CI",2010,1075,0.00721153846153846,8.61556218358148e-06,0.00823045267489712,3.37302162134851e-05,82.21875,34.3420157485732,57.9670781893004,41.3844316807169,140.1858281893,53.7777391790615,0.00760061961555522,0.00286572261307807
"100","Rougheye","CI",2010,1075,0.00120192307692308,1.44461908284024e-06,0,0,13.703125,13.703125,0,0,13.703125,13.703125,0.000742958414660594,0.000744796577233463
"101","Yelloweye","CI",2010,1075,0.0853365384615385,9.3928054951794e-05,0,0,972.921875,148.546477614002,0,0,972.921875,148.546477614002,0.0527500474409022,0.00704809181075024
"102","Black","CI",2011,582,0.575117370892019,0.000574958542565343,0.333333333333333,0.0014336917562724,6517.23004694836,751.851219554818,1838.33333333333,378.162850130255,8355.56338028169,841.598121174652,0.49596743516838,0.023045405587104
"103","China","CI",2011,582,0.00704225352112676,1.6453318085814e-05,0,0,79.8028169014084,46.4990932694151,0,0,79.8028169014084,46.4990932694151,0.00473691558742853,0.00274659426406263
"104","Copper","CI",2011,582,0.00938967136150235,2.18858951370008e-05,0.0192307692307692,0.000121683527390723,106.403755868545,53.9361793408555,106.057692307692,62.6571719311311,212.461448176237,82.674256188346,0.012611233345773,0.00481004818623984
"105","Dark","CI",2011,582,0.190140845070423,0.000362323068485478,0.262820512820513,0.00124997348942758,2154.67605633803,315.909930823148,1449.45512820513,315.417144638267,3604.13118454316,446.415792198757,0.21393311477077,0.0175637010685605
"106","Dusky","CI",2011,582,0.0328638497652582,7.47854521032112e-05,0.307692307692308,0.00137430807405994,372.413145539906,105.355235679555,1696.92307692308,355.469094832701,2069.33622246298,370.753291376185,0.122831140408558,0.0182395845538012
"107","DuskyDrk","CI",2011,582,0.00469483568075117,1.09948098792516e-05,0,0,53.2018779342723,37.7932777826854,0,0,53.2018779342723,37.7932777826854,0.00315794372495235,0.00224026859754925
"108","Quillback","CI",2011,582,0.0140845070422535,3.26732557732476e-05,0.0128205128205128,8.16525630421412e-05,159.605633802817,66.6508723798054,70.7051282051282,50.5810654965045,230.310762007945,83.6706816976579,0.0136707284387692,0.00485142102065712
"109","Silvergray","CI",2011,582,0.00234741784037559,5.51037051731358e-06,0.00641025641025641,4.10913872452334e-05,26.6009389671362,26.6009389671361,35.3525641025641,35.3525641025641,61.9535030697003,44.2426688001437,0.00367742049443226,0.00263244438091018
"110","Tiger","CI",2011,582,0.00469483568075117,1.09948098792516e-05,0,0,53.2018779342723,37.7932777826854,0,0,53.2018779342723,37.7932777826854,0.00315794372495235,0.00224026859754925
"111","Yelloweye","CI",2011,582,0.15962441314554,0.000315634023231722,0.0576923076923077,0.000350734873067379,1808.86384976526,279.260578906606,318.173076923077,115.612940625124,2127.03692668834,302.24629521508,0.126256124335985,0.0141860498656056
"112","Black","CI",2012,569,0.529166666666667,0.000520144688007423,0.460674157303371,0.00282333497836591,6216.12083333333,635.968581558972,2920.21348314607,542.372878887566,9136.3343164794,835.837529955982,0.505160583682373,0.0239495069660954
"113","China","CI",2012,569,0.00416666666666667,8.66243331013686e-06,0,0,48.9458333333333,34.723197522779,0,0,48.9458333333333,34.723197522779,0.00270628294445059,0.00191870349305809
"114","Copper","CI",2012,569,0.01875,3.84100991649269e-05,0,0,220.25625,75.3194935091565,0,0,220.25625,75.3194935091565,0.0121782732500276,0.00409294086010153
"115","Dark","CI",2012,569,0.29375,0.000433112604384134,0.0786516853932584,0.00082347270202339,3450.68125,402.441032077859,498.573033707865,194.210440163101,3949.25428370787,446.851742044537,0.218359741441328,0.0188693496533114
"116","Dusky","CI",2012,569,0.0604166666666667,0.000118510423915565,0.235955056179775,0.0020486394050338,709.714583333333,143.377693779991,1495.7191011236,358.611043810407,2205.43368445693,386.211138907798,0.121941484267219,0.018701090920485
"117","DuskyDrk","CI",2012,569,0,0,0.0112359550561798,0.000126246686024492,0,0,71.2247191011236,71.2247191011236,71.2247191011236,71.2247191011236,0.00393811340822313,0.00396304053550405
"118","Quillback","CI",2012,569,0.0145833333333333,3.00013772906518e-05,0,0,171.310416666667,66.0104659447884,0,0,171.310416666667,66.0104659447884,0.00947199030557706,0.00360391195277057
"119","Yelloweye","CI",2012,569,0.0791666666666667,0.000152190617026212,0.202247191011236,0.00183344619021932,929.970833333333,168.166168551426,1282.04494382022,327.708177529244,2212.01577715356,368.337494513937,0.122305417292578,0.0176936574726998
"120","Yellowtail","CI",2012,569,0,0,0.0112359550561798,0.000126246686024492,0,0,71.2247191011236,71.2247191011236,71.2247191011236,71.2247191011236,0.00393811340822313,0.00396304053550405
"121","Black","CI",2013,780,0.559233449477352,0.000430176960668436,0.62621359223301,0.00114180550797873,7134.14111498258,695.010721694846,3341.47572815534,538.219760611089,10475.6168431379,879.045171753448,0.578987279231632,0.0178669134151071
"122","China","CI",2013,780,0.00348432055749129,6.05965107808714e-06,0.00485436893203883,2.35648977283439e-05,44.4494773519164,31.5308718902918,25.9029126213592,25.9029126213592,70.3523899732756,40.8063324060343,0.00388837616610156,0.00225047614069832
"123","Copper","CI",2013,780,0.00871080139372822,1.50696742282849e-05,0,0,111.123693379791,50.3276632022632,0,0,111.123693379791,50.3276632022632,0.0061418058575024,0.00275574723793117
"124","Dark","CI",2013,780,0.200348432055749,0.000279596750137089,0.179611650485437,0.000718786856074801,2555.84494773519,313.39525016776,958.407766990291,203.006129357357,3514.25271472548,373.400684766871,0.194232726177278,0.0142160914614003
"125","Dusky","CI",2013,780,0.0470383275261324,7.82298835421932e-05,0.0339805825242718,0.000160126353832112,600.067944250871,124.715369618113,181.320388349515,72.2038768404615,781.388332600386,144.108720241958,0.0431873283922172,0.00728345254472844
"126","DuskyDrk","CI",2013,780,0.0226480836236934,3.86302756228055e-05,0.0194174757281553,9.28801822658626e-05,288.921602787456,83.1504689760856,103.611650485437,53.2115079032479,392.533253272893,98.7191220801744,0.0216953105219087,0.00522467006631435
"127","Quillback","CI",2013,780,0.0278745644599303,4.72907035184983e-05,0.0194174757281553,9.28801822658626e-05,355.595818815331,93.0653952624789,103.611650485437,53.2115079032479,459.207469300768,107.203695685824,0.0253803940364101,0.00562894967088835
"128","Silvergray","CI",2013,780,0.00174216027874564,3.0351224368391e-06,0,0,22.2247386759582,22.2247386759582,0,0,22.2247386759582,22.2247386759582,0.00122836117150048,0.00123002815988363
"129","Tiger","CI",2013,780,0.00522648083623693,9.07358592374412e-06,0.00485436893203883,2.35648977283439e-05,66.6742160278746,38.7397808311054,25.9029126213592,25.9029126213592,92.5771286492338,46.6018401043548,0.00511673733760204,0.00256137334967079
"130","Yelloweye","CI",2013,780,0.123693379790941,0.000189168110971789,0.111650485436893,0.000483827583115119,1577.95644599303,225.32101772819,595.766990291262,147.162453290338,2173.72343628429,269.121438552372,0.120141681107848,0.0116756464351035
"131","Black","CI",2014,699,0.548561151079137,0.000446201467758323,0.342657342657343,0.00158622033929825,8711.69964028777,857.164389022103,2309.85314685315,449.965990042822,11021.5527871409,968.090998823381,0.487205056455703,0.0205412117651409
"132","China","CI",2014,699,0.00899280575539568,1.60575409009755e-05,0,0,142.814748201439,64.6840043274786,0,0,142.814748201439,64.6840043274786,0.00631309115911232,0.00283377868094256
"133","Copper","CI",2014,699,0.00719424460431655,1.28693467547564e-05,0.00699300699300699,4.89021468042447e-05,114.251798561151,57.6736884693183,47.1398601398601,47.1398601398601,161.391658701011,74.487722180649,0.00713427896300112,0.00326873919891532
"134","Dark","CI",2014,699,0.131294964028777,0.000205507380990016,0.272727272727273,0.00139681061576068,2085.09532374101,295.127987353619,1838.45454545455,381.616927479433,3923.54986919555,482.423059418019,0.173439566315779,0.0159430428724526
"135","Dusky","CI",2014,699,0.143884892086331,0.000221949603451596,0.286713286713287,0.00144020266151656,2285.03597122302,313.667520113502,1932.73426573427,395.426910116232,4217.77023695729,504.727406050261,0.186445506009959,0.0163312448660016
"136","DuskyDrk","CI",2014,699,0.0485611510791367,8.32485868198305e-05,0.027972027972028,0.000191476011430705,771.19964028777,160.332672625003,188.559440559441,96.778774302828,959.75908084721,187.277059637944,0.0424259164020516,0.00765773982738483
"137","Quillback","CI",2014,699,0.0431654676258993,7.44183964514175e-05,0.013986013986014,9.71155309774437e-05,685.510791366906,149.909856152277,94.2797202797203,67.260020898503,779.790511646627,164.307259069292,0.0344704496351616,0.0068211151124009
"138","Yelloweye","CI",2014,699,0.0683453237410072,0.000114728361195935,0.048951048951049,0.000327851012377753,1085.39208633094,195.882973591892,329.979020979021,131.24897769664,1415.37110730996,235.788959643183,0.0625661350592324,0.00928415015988354
"139","Black","CI",2015,628,0.649122807017544,0.000500576677861996,0.302325581395349,0.00123347850426499,11697.1929824561,1076.13560807123,2478.46511627907,477.119672683308,14175.6580987352,1177.16227811643,0.540684190202731,0.0230265356304153
"140","China","CI",2015,628,0.0263157894736842,5.63148762594746e-05,0,0,474.210526315789,140.682261043608,0,0,474.210526315789,140.682261043608,0.0180872120800896,0.00525358859438162
"141","Copper","CI",2015,628,0.0043859649122807,9.59720488806361e-06,0.0116279069767442,6.72087646554641e-05,79.0350877192982,56.0286522069298,95.3255813953488,68.0152331137484,174.360669114647,88.1208363762092,0.00665041838106061,0.0033437104452412
"142","Dark","CI",2015,628,0.081140350877193,0.000163860646893888,0.156976744186047,0.000773889157723947,1462.14912280702,261.523993212355,1286.89534883721,300.542272951229,2749.04447164423,398.39736050384,0.104853324877726,0.0127024720346953
"143","Dusky","CI",2015,628,0.133771929824561,0.000254674726627635,0.441860465116279,0.00144222102037137,2410.5701754386,352.739440981849,3622.37209302326,638.772386464093,6032.94226846185,729.695330212013,0.230106883380191,0.019949203878076
"144","DuskyDrk","CI",2015,628,0.0043859649122807,9.59720488806361e-06,0.0290697674418605,0.000165056819080331,79.0350877192982,56.0286522069298,238.313953488372,110.383853433465,317.34904120767,123.789357244255,0.0121042429326291,0.00464208229312026
"145","Quillback","CI",2015,628,0.0131578947368421,2.85379440504094e-05,0.0116279069767442,6.72087646554641e-05,237.105263157895,98.0248819284856,95.3255813953488,68.0152331137484,332.430844553244,119.310307235423,0.0126794890744238,0.00447837930834873
"146","Tiger","CI",2015,628,0.00657894736842105,1.43640985053727e-05,0,0,118.552631578947,68.7947729575252,0,0,118.552631578947,68.7947729575252,0.0045218030200224,0.0026168534845996
"147","Yelloweye","CI",2015,628,0.081140350877193,0.000163860646893888,0.0465116279069767,0.000259346762435203,1462.14912280702,261.523993212355,381.302325581395,143.130767391766,1843.45144838841,298.129528225386,0.0703124360511257,0.0102220959565563
"148","Black","CI",2016,464,0.641618497109827,0.000666504931235809,0.355932203389831,0.00195935444427257,15450.8150289017,1317.5669048346,3140.74576271186,550.892463751634,18591.5607916136,1428.0984053397,0.565007165829315,0.0237596056729033
"149","China","CI",2016,464,0.00867052023121387,2.49140356815478e-05,0,0,208.794797687861,120.882370140682,0,0,208.794797687861,120.882370140682,0.00634538209049875,0.00366126716241605
"150","Copper","CI",2016,464,0.00867052023121387,2.49140356815478e-05,0.0169491525423729,0.000142409220260412,208.794797687861,120.882370140682,149.559322033898,106.13054134793,358.35411972176,160.860931296675,0.0108905673825181,0.00486215207553563
"151","Dark","CI",2016,464,0.158959537572254,0.000387511313005998,0.144067796610169,0.00105395099649624,3827.90462427746,553.54073732212,1271.25423728814,325.426906945223,5099.15886156559,642.113712389831,0.154966079974642,0.0168379800732325
"152","Dusky","CI",2016,464,0.11271676300578,0.000289888969110954,0.440677966101695,0.00210667432730058,2714.3323699422,457.02116169446,3888.54237288136,629.651737961149,6602.87474282355,778.029339648608,0.200664784768988,0.0198642621662361
"153","DuskyDrk","CI",2016,464,0.0317919075144509,8.92208177711405e-05,0.00847457627118644,7.18184429761563e-05,765.580924855491,234.017698988796,74.7796610169491,74.7796610169491,840.36058587244,245.675153692474,0.0255389936445051,0.00730709564567244
"154","Quillback","CI",2016,464,0.0144508670520231,4.12812738941098e-05,0.00847457627118644,7.18184429761563e-05,347.991329479769,156.489291297552,74.7796610169491,74.7796610169491,422.770990496718,173.438450156301,0.0128482294635076,0.00522525725409602
"155","Yelloweye","CI",2016,464,0.023121387283237,6.5468952850248e-05,0.0254237288135593,0.000211772331852769,556.78612716763,198.759662708319,224.338983050847,130.441873319056,781.125110218478,237.740374852294,0.0237387968460258,0.00709206876381019
"156","Black","CI",2017,406,0.572,0.000983196787148594,0.583333333333333,0.00156810035842294,14495.052,1514.28488062847,4032.58333333333,644.735468350195,18527.6353333333,1645.8257878186,0.574429073396581,0.0260584926168495
"157","China","CI",2017,406,0.032,0.000124401606425703,0,0,810.912,290.635708828093,0,0,810.912,290.635708828093,0.0251414398214175,0.00881089514670481
"158","Copper","CI",2017,406,0.024,9.40722891566265e-05,0.0192307692307692,0.000121683527390723,608.184,250.72896810373,132.942307692308,77.8770399618287,741.126307692308,262.5449462465,0.0229778107426151,0.00797979980651103
"159","Dark","CI",2017,406,0.132,0.000460144578313253,0.153846153846154,0.000839854934147738,3345.012,617.983853611664,1063.53846153846,251.201647304157,4408.55046153846,667.08793343385,0.136682286275763,0.01797247247748
"160","Dusky","CI",2017,406,0.12,0.000424096385542169,0.134615384615385,0.000751574728001527,3040.92,586.118022688675,930.596153846154,231.066081585892,3971.51615384615,630.020531871732,0.12313251546618,0.0172187687526065
"161","DuskyDrk","CI",2017,406,0.012,4.76144578313253e-05,0.0192307692307692,0.000121683527390723,304.092,176.259445086135,132.942307692308,77.8770399618287,437.034307692308,192.697237487434,0.0135497708095835,0.00591811750184817
"162","Quillback","CI",2017,406,0.016,6.32289156626506e-05,0.0128205128205128,8.16525630421412e-05,405.456,203.925140608373,88.6282051282051,63.1296349094508,494.084205128205,213.473215593772,0.0153185404950767,0.00654132919279292
"163","Tiger","CI",2017,406,0.016,6.32289156626506e-05,0,0,405.456,203.925140608373,0,0,405.456,203.925140608373,0.0125707199107087,0.00626419763581408
"164","Yelloweye","CI",2017,406,0.076,0.000282024096385542,0.0769230769230769,0.000458102691353312,1925.916,457.266823185457,531.769230769231,165.482297311285,2457.68523076923,486.289356566171,0.0761978430820745,0.0139689587518168
"165","Black","CI",2018,883,0.544600938967136,0.000388731592857758,0.577868852459016,0.00100385367002764,14589.3145539906,1290.75715021813,7720.32786885246,1135.45283356423,22309.6424228431,1719.10068294102,0.555671185405441,0.0168996488439888
"166","China","CI",2018,883,0.0140845070422535,2.17650998489502e-05,0.00819672131147541,3.34548768362857e-05,377.30985915493,128.244973629143,109.508196721311,77.9988285813459,486.818055876241,150.101933769028,0.0121252847113562,0.00366572337923476
"167","Copper","CI",2018,883,0.00782472613458529,1.2168494977279e-05,0.00819672131147541,3.34548768362857e-05,209.616588419405,94.6702674663664,109.508196721311,77.9988285813459,319.124785140717,122.663265903919,0.00794851142346551,0.00302028694516682
"168","Dark","CI",2018,883,0.244131455399061,0.000289233993548272,0.188524590163934,0.000629559955010103,6540.03755868545,696.646150858479,2518.68852459016,478.305361346395,9058.72608327561,845.039571972011,0.225627688940587,0.0142240141386265
"169","Dusky","CI",2018,883,0.0892018779342723,0.000127343108005128,0.122950819672131,0.000443760969605277,2389.62910798122,357.845217657825,1642.62295081967,357.95394508906,4032.25205880089,506.146447785024,0.100432191556474,0.0103560121623554
"170","DuskyDrk","CI",2018,883,0.0140845070422535,2.17650998489502e-05,0.0163934426229508,6.63567805017236e-05,377.30985915493,128.244973629143,219.016393442623,111.887502707256,596.326252597553,170.192792218724,0.0148528295249583,0.00412847296233034
"171","Quillback","CI",2018,883,0.0203442879499218,3.1238868178264e-05,0.0204918032786885,8.26003673953747e-05,545.003129890454,155.597254868401,273.770491803279,125.968263031989,818.773621693732,200.196176321823,0.0203933752196501,0.00480147262437174
"172","Tiger","CI",2018,883,0.0156494522691706,2.41450578571247e-05,0,0,419.233176838811,135.504652574718,0,0,419.233176838811,135.504652574718,0.0104419332197268,0.00332474122286508
"173","Yelloweye","CI",2018,883,0.0500782472613459,7.45617812109363e-05,0.0573770491803279,0.000222571701266198,1341.54616588419,254.762727093477,766.55737704918,223.520635291718,2108.10354293337,338.918163451472,0.0525069999983405,0.00760966498755048
"174","Black","CI",2019,990,0.636488340192044,0.000317817215647831,0.701149425287356,0.000805918879640639,21679.4293552812,1603.74418946099,9628.18390804598,1475.30342424611,31307.6132633272,2179.1089047641,0.655066919074492,0.0152516150153635
"175","Canary","CI",2019,990,0.00137174211248285,1.88167642315892e-06,0,0,46.7229080932785,46.7229080932785,0,0,46.7229080932785,46.7229080932785,0.000977609861136117,0.000978681318702861
"176","China","CI",2019,990,0.0178326474622771,2.40585771246748e-05,0,0,607.39780521262,171.789138885987,0,0,607.39780521262,171.789138885987,0.0127089281947695,0.00354595744287857
"177","Copper","CI",2019,990,0.00411522633744856,5.62952094730787e-06,0.00766283524904215,2.92466007884161e-05,140.168724279835,81.1950328587405,105.226053639847,75.0768975725116,245.394777919682,110.585595400329,0.00513453388403495,0.00229950748527532
"178","Dark","CI",2019,990,0.156378600823045,0.000181214744543505,0.130268199233716,0.000435763059623543,5326.41152263375,585.108644404278,1788.84291187739,387.779789154993,7115.25443451114,701.943936959144,0.148876497280169,0.0113478700281101
"179","Dusky","CI",2019,990,0.0905349794238683,0.000113102193577731,0.103448275862069,0.000356718192627824,3083.71193415638,418.584747172785,1420.55172413793,331.568369585926,4504.26365829431,533.995106977184,0.0942452588934427,0.00933166590418577
"180","Quillback","CI",2019,990,0.0150891632373114,2.04141214149851e-05,0.00766283524904215,2.92466007884161e-05,513.951989026063,157.517042760234,105.226053639847,75.0768975725116,619.17804266591,174.494009378668,0.0129554127731239,0.0035839065647815
"181","Redstripe","CI",2019,990,0.00137174211248285,1.88167642315892e-06,0,0,46.7229080932785,46.7229080932785,0,0,46.7229080932785,46.7229080932785,0.000977609861136117,0.000978681318702861
"182","Tiger","CI",2019,990,0.00137174211248285,1.88167642315892e-06,0,0,46.7229080932785,46.7229080932785,0,0,46.7229080932785,46.7229080932785,0.000977609861136117,0.000978681318702861
"183","Yelloweye","CI",2019,990,0.0754458161865569,9.5815583800139e-05,0.0498084291187739,0.000182029036567285,2569.75994513032,376.324876231162,683.969348659004,209.302384830719,3253.72929378932,430.613400588307,0.0680796203165593,0.0080265219517279
"184","Black","CI",2020,403,0.729903536977492,0.000635949560274964,0.782608695652174,0.00186958599056898,16884.1286173633,1292.4257584617,7097.47826086957,1095.45904345215,23981.6068782329,1694.22396896526,0.744747271147881,0.0218945949914008
"185","China","CI",2020,403,0.0128617363344051,4.09558453963529e-05,0,0,297.51768488746,149.084392614657,0,0,297.51768488746,149.084392614657,0.00923939271722803,0.00461603302727183
"186","Copper","CI",2020,403,0.00643086816720257,2.06113293607053e-05,0,0,148.75884244373,105.265175098952,0,0,148.75884244373,105.265175098952,0.00461969635861401,0.00326795804776113
"187","Dark","CI",2020,403,0.067524115755627,0.000203111643700154,0.0760869565217391,0.000772502544714265,1561.96784565916,345.79179630262,690.032608695652,268.573808654966,2252.00045435482,437.839990276844,0.0699357303920629,0.0128905331454247
"188","Dusky","CI",2020,403,0.0964630225080386,0.000281154541279523,0.0326086956521739,0.000346652402417998,2231.38263665595,415.931196780185,295.728260869565,172.450125117243,2527.11089752551,450.264151479939,0.0784792676477598,0.013298172116233
