"","species","PORT","YEAR","piC","vpiC","piP","vpiP","HiC","SEHiC","HiP","SEHiP","Hi","SEHi","pi","SEpi"
"755","Canary","Valdez",2015,0,0,0.0024390243902439,5.94883997620464e-06,NA,NA,NA,NA,NA,NA,NA,NA
"756","China","Valdez",2015,0.00631313131313131,7.93081629096647e-06,0.0219512195121951,5.24923312325735e-05,NA,NA,NA,NA,NA,NA,NA,NA
"757","Copper","Valdez",2015,0.00505050505050505,6.35271485365344e-06,0.0292682926829268,6.94661607001305e-05,NA,NA,NA,NA,NA,NA,NA,NA
"758","Dark","Valdez",2015,0.0101010101010101,1.26409351402647e-05,0.0439024390243902,0.000102628398220293,NA,NA,NA,NA,NA,NA,NA,NA
"759","Dusky","Valdez",2015,0.00631313131313131,7.93081629096647e-06,0.0292682926829268,6.94661607001305e-05,NA,NA,NA,NA,NA,NA,NA,NA
"760","DuskyDrk","Valdez",2015,0.0164141414141414,2.04105150136258e-05,0.0390243902439024,9.16906777750466e-05,NA,NA,NA,NA,NA,NA,NA,NA
"761","Quillback","Valdez",2015,0.0517676767676768,6.20578816811051e-05,0.160975609756098,0.000330226070463937,NA,NA,NA,NA,NA,NA,NA,NA
"762","Silvergray","Valdez",2015,0.0101010101010101,1.26409351402647e-05,0.0292682926829268,6.94661607001305e-05,NA,NA,NA,NA,NA,NA,NA,NA
"763","Tiger","Valdez",2015,0.0113636363636364,1.42029129358172e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"764","Yelloweye","Valdez",2015,0.220959595959596,0.000217618777386812,0.253658536585366,0.000462875020544588,NA,NA,NA,NA,NA,NA,NA,NA
"765","Yellowtail","Valdez",2015,0.00252525252525253,3.18441924770699e-06,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"766","Black","Valdez",2016,0.502982107355865,0.000497990253059199,0.466019417475728,0.00121387960981127,NA,NA,NA,NA,NA,NA,NA,NA
"767","Canary","Valdez",2016,0,0,0.00485436893203883,2.35648977283439e-05,NA,NA,NA,NA,NA,NA,NA,NA
"768","China","Valdez",2016,0.0099403578528827,1.96046755749788e-05,0.00485436893203883,2.35648977283439e-05,NA,NA,NA,NA,NA,NA,NA,NA
"769","Copper","Valdez",2016,0.00397614314115308,7.88911041209988e-06,0.0922330097087379,0.000408419910384418,NA,NA,NA,NA,NA,NA,NA,NA
"770","Dark","Valdez",2016,0.00397614314115308,7.88911041209988e-06,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"771","Dusky","Valdez",2016,0.00397614314115308,7.88911041209988e-06,0.00485436893203883,2.35648977283439e-05,NA,NA,NA,NA,NA,NA,NA,NA
"772","DuskyDrk","Valdez",2016,0.0874751491053678,0.000159010452976816,0.0194174757281553,9.28801822658626e-05,NA,NA,NA,NA,NA,NA,NA,NA
"773","Quillback","Valdez",2016,0.0318091451292246,6.13492498314195e-05,0.087378640776699,0.000388993238598613,NA,NA,NA,NA,NA,NA,NA,NA
"774","Silvergray","Valdez",2016,0.00795228628230616,1.57152339147219e-05,0.0145631067961165,7.00049888612752e-05,NA,NA,NA,NA,NA,NA,NA,NA
"775","Tiger","Valdez",2016,0.00795228628230616,1.57152339147219e-05,0.00485436893203883,2.35648977283439e-05,NA,NA,NA,NA,NA,NA,NA,NA
"776","Yelloweye","Valdez",2016,0.335984095427435,0.000444419886548294,0.281553398058252,0.000986736985854164,NA,NA,NA,NA,NA,NA,NA,NA
"777","Yellowtail","Valdez",2016,0.00397614314115308,7.88911041209988e-06,0.0194174757281553,9.28801822658626e-05,NA,NA,NA,NA,NA,NA,NA,NA
"778","Black","Valdez",2017,0.649214659685864,0.000597729620301396,0.377358490566038,0.00451844346468768,NA,NA,NA,NA,NA,NA,NA,NA
"779","China","Valdez",2017,0.0235602094240838,6.03809080209372e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"780","Copper","Valdez",2017,0.0392670157068063,9.9016055601805e-05,0.0188679245283019,0.000355998576005696,NA,NA,NA,NA,NA,NA,NA,NA
"781","Dark","Valdez",2017,0.0287958115183246,7.34031830900938e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"782","Dusky","Valdez",2017,0.0235602094240838,6.03809080209372e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"783","DuskyDrk","Valdez",2017,0.00785340314136126,2.04507275602638e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"784","Quillback","Valdez",2017,0.0340314136125654,8.62815656170497e-05,0.132075471698113,0.00220445272065066,NA,NA,NA,NA,NA,NA,NA,NA
"785","Silvergray","Valdez",2017,0.00523560209424084,1.36697915090594e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"786","Tiger","Valdez",2017,0.0157068062827225,4.05776969005762e-05,0.0188679245283019,0.000355998576005696,NA,NA,NA,NA,NA,NA,NA,NA
"787","Yelloweye","Valdez",2017,0.146596858638743,0.000328362781301826,0.452830188679245,0.00476490401730701,NA,NA,NA,NA,NA,NA,NA,NA
"788","Yellowtail","Valdez",2017,0.0261780104712042,6.69100321232906e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"789","Black","Valdez",2018,0.664529914529915,0.000477365968361411,0.420689655172414,0.00169242964724534,NA,NA,NA,NA,NA,NA,NA,NA
"790","China","Valdez",2018,0.0192307692307692,4.0387466264587e-05,0.0137931034482759,9.44642621218127e-05,NA,NA,NA,NA,NA,NA,NA,NA
"791","Copper","Valdez",2018,0.014957264957265,3.154934728536e-05,0.0344827586206897,0.000231206235962479,NA,NA,NA,NA,NA,NA,NA,NA
"792","Dark","Valdez",2018,0.00427350427350427,9.11186602725613e-06,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"793","Dusky","Valdez",2018,0.0363247863247863,7.49578077585545e-05,0.0482758620689655,0.00031906460562822,NA,NA,NA,NA,NA,NA,NA,NA
"794","DuskyDrk","Valdez",2018,0.0277777777777778,5.78290638961588e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"795","Quillback","Valdez",2018,0.032051282051282,6.64325425485037e-05,0.255172413793103,0.00131985731272295,NA,NA,NA,NA,NA,NA,NA,NA
"796","Shortraker","Valdez",2018,0.00213675213675214,4.56570969391482e-06,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"797","Silvergray","Valdez",2018,0.00641025641025641,1.36384690000239e-05,0.0137931034482759,9.44642621218127e-05,NA,NA,NA,NA,NA,NA,NA,NA
"798","Tiger","Valdez",2018,0.00427350427350427,9.11186602725613e-06,0.0206896551724138,0.000140705509314308,NA,NA,NA,NA,NA,NA,NA,NA
"799","Widow","Valdez",2018,0.00213675213675214,4.56570969391482e-06,0.00689655172413793,4.75624256837099e-05,NA,NA,NA,NA,NA,NA,NA,NA
"800","Yelloweye","Valdez",2018,0.185897435897436,0.000324067621465085,0.186206896551724,0.00105231866825208,NA,NA,NA,NA,NA,NA,NA,NA
"801","Black","Whittier",1999,0.279245283018868,0.000762376344434016,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"802","China","Whittier",1999,0.00377358490566038,1.42399430402278e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"803","Copper","Whittier",1999,0.0377358490566038,0.000137544904365837,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"804","DrkDsky","Whittier",1999,0.0981132075471698,0.000335178053227181,0.101851851851852,0.000854935066600002,NA,NA,NA,NA,NA,NA,NA,NA
"805","Quillback","Whittier",1999,0.030188679245283,0.000110898950343593,0.0648148148148148,0.000566484622386319,NA,NA,NA,NA,NA,NA,NA,NA
"806","Rougheye","Whittier",1999,0.00377358490566038,1.42399430402278e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"807","Shortraker","Whittier",1999,0.0113207547169811,4.23961940515874e-05,0.00925925925925926,8.57338820301783e-05,NA,NA,NA,NA,NA,NA,NA,NA
"808","Silvergray","Whittier",1999,0.0679245283018868,0.000239813586200201,0.0555555555555556,0.000490365755163263,NA,NA,NA,NA,NA,NA,NA,NA
"809","Yelloweye","Whittier",1999,0.464150943396226,0.00094210168613871,0.768518518518518,0.00166259631039832,NA,NA,NA,NA,NA,NA,NA,NA
"810","Yellowtail","Whittier",1999,0.00377358490566038,1.42399430402278e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"811","Black","Whittier",2000,0.103260869565217,0.000252310796680797,0.0425531914893617,0.00088570472572677,NA,NA,NA,NA,NA,NA,NA,NA
"812","China","Whittier",2000,0.0108695652173913,2.92954162653302e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"813","Copper","Whittier",2000,0.0190217391304348,5.08444484220394e-05,0.0638297872340425,0.0012990335977326,NA,NA,NA,NA,NA,NA,NA,NA
"814","DrkDsky","Whittier",2000,0.209239130434783,0.00045083955512174,0.25531914893617,0.00413328872005826,NA,NA,NA,NA,NA,NA,NA,NA
"815","Quillback","Whittier",2000,0.0380434782608696,9.97170899800662e-05,0.0638297872340425,0.0012990335977326,NA,NA,NA,NA,NA,NA,NA,NA
"816","Rougheye","Whittier",2000,0.0108695652173913,2.92954162653302e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"817","Shortraker","Whittier",2000,0.301630434782609,0.000573976881731507,0.0212765957446809,0.000452693526482571,NA,NA,NA,NA,NA,NA,NA,NA
"818","Silvergray","Whittier",2000,0.00815217391304348,2.20319236336103e-05,0.0212765957446809,0.000452693526482571,NA,NA,NA,NA,NA,NA,NA,NA
"819","Tiger","Whittier",2000,0.00271739130434783,7.38421550094518e-06,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"820","Yelloweye","Whittier",2000,0.279891304347826,0.00054918845258392,0.531914893617021,0.00541263999055248,NA,NA,NA,NA,NA,NA,NA,NA
"821","Yellowtail","Whittier",2000,0.016304347826087,4.37016786595448e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"822","Black","Whittier",2001,0.260606060606061,0.000585685537329638,0.155172413793103,0.00113994726774544,NA,NA,NA,NA,NA,NA,NA,NA
"823","China","Whittier",2001,0.0242424242424242,7.18988726725671e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"824","Copper","Whittier",2001,0.00909090909090909,2.73807430480545e-05,0.0517241379310345,0.00042651088248979,NA,NA,NA,NA,NA,NA,NA,NA
"825","DrkDsky","Whittier",2001,0.112121212121212,0.000302583726181405,0.0517241379310345,0.00042651088248979,NA,NA,NA,NA,NA,NA,NA,NA
"826","Quillback","Whittier",2001,0.1,0.00027355623100304,0.137931034482759,0.00103396577573282,NA,NA,NA,NA,NA,NA,NA,NA
"827","Rougheye","Whittier",2001,0.0272727272727273,8.06350322791329e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"828","Shortraker","Whittier",2001,0.187878787878788,0.000463770057580502,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"829","Silvergray","Whittier",2001,0.0151515151515152,4.53554612161962e-05,0.0431034482758621,0.000358656878457323,NA,NA,NA,NA,NA,NA,NA,NA
"830","Tiger","Whittier",2001,0.00606060606060606,1.83096508048152e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"831","Yelloweye","Whittier",2001,0.257575757575758,0.000581247679893715,0.560344827586207,0.00214224784159644,NA,NA,NA,NA,NA,NA,NA,NA
"832","Black","Whittier",2002,0.281746031746032,0.000806235877854167,0.0350877192982456,0.000604581629512377,NA,NA,NA,NA,NA,NA,NA,NA
"833","China","Whittier",2002,0.00396825396825397,1.57470395565634e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"834","Copper","Whittier",2002,0.0158730158730159,6.22353117135891e-05,0.0350877192982456,0.000604581629512377,NA,NA,NA,NA,NA,NA,NA,NA
"835","DrkDsky","Whittier",2002,0.0833333333333333,0.000304338202744577,0.192982456140351,0.00278107549575694,NA,NA,NA,NA,NA,NA,NA,NA
"836","Quillback","Whittier",2002,0.0833333333333333,0.000304338202744577,0.140350877192982,0.00215450907971684,NA,NA,NA,NA,NA,NA,NA,NA
"837","Rougheye","Whittier",2002,0.0555555555555556,0.000209040381683144,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"838","Shortraker","Whittier",2002,0.0476190476190476,0.000180683163039452,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"839","Silvergray","Whittier",2002,0.0238095238095238,9.26001210577192e-05,0.0526315789473684,0.000890383854372774,NA,NA,NA,NA,NA,NA,NA,NA
"840","Tiger","Whittier",2002,0.00396825396825397,1.57470395565634e-05,0.0175438596491228,0.000307787011388119,NA,NA,NA,NA,NA,NA,NA,NA
"841","Yelloweye","Whittier",2002,0.400793650793651,0.000956805180387043,0.526315789473684,0.00445191927186387,NA,NA,NA,NA,NA,NA,NA,NA
"842","Black","Whittier",2003,0.0236686390532544,6.85710224884902e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"843","China","Whittier",2003,0.00591715976331361,1.74544420879793e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"844","Copper","Whittier",2003,0.0118343195266272,3.47010931987208e-05,0.0148514851485149,7.27906394895438e-05,NA,NA,NA,NA,NA,NA,NA,NA
"845","DrkDsky","Whittier",2003,0.174556213017751,0.000427555909539029,0.158415841584158,0.000663284889150952,NA,NA,NA,NA,NA,NA,NA,NA
"846","Quillback","Whittier",2003,0.136094674556213,0.000348881050782349,0.301980198019802,0.00104869730360061,NA,NA,NA,NA,NA,NA,NA,NA
"847","Rougheye","Whittier",2003,0.00887573964497041,2.61037415155048e-05,0.0099009900990099,4.87709477316876e-05,NA,NA,NA,NA,NA,NA,NA,NA
"848","Shortraker","Whittier",2003,0.0118343195266272,3.47010931987208e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"849","Silvergray","Whittier",2003,0.0739644970414201,0.000203245549610771,0.0544554455445545,0.000256169402960689,NA,NA,NA,NA,NA,NA,NA,NA
"850","Yelloweye","Whittier",2003,0.553254437869823,0.000733424228033143,0.46039603960396,0.00123597774289029,NA,NA,NA,NA,NA,NA,NA,NA
"851","Black","Whittier",2004,0.200564971751412,0.00045421717806733,0.0201005025125628,9.94771328853801e-05,NA,NA,NA,NA,NA,NA,NA,NA
"852","China","Whittier",2004,0.019774011299435,5.49093478089656e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"853","Dark","Whittier",2004,0.00847457627118644,2.38038465388393e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"854","DrkDsky","Whittier",2004,0.0395480225988701,0.000107603332882123,0.050251256281407,0.000241040745068421,NA,NA,NA,NA,NA,NA,NA,NA
"855","Dusky","Whittier",2004,0.00847457627118644,2.38038465388393e-05,0.085427135678392,0.000394592627112008,NA,NA,NA,NA,NA,NA,NA,NA
"856","Quillback","Whittier",2004,0.0932203389830508,0.000239462627147127,0.150753768844221,0.000646601363754971,NA,NA,NA,NA,NA,NA,NA,NA
"857","Shortraker","Whittier",2004,0.00282485875706215,7.9798269973507e-06,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"858","Silvergray","Whittier",2004,0.104519774011299,0.000265142750288743,0.100502512562814,0.000456574532986745,NA,NA,NA,NA,NA,NA,NA,NA
"859","Tiger","Whittier",2004,0.00847457627118644,2.38038465388393e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"860","Yelloweye","Whittier",2004,0.514124293785311,0.000707650153895372,0.592964824120603,0.00121897748220316,NA,NA,NA,NA,NA,NA,NA,NA
"861","Black","Whittier",2005,0.188284518828452,0.000642157389907522,0.0673758865248227,0.000223616998006466,NA,NA,NA,NA,NA,NA,NA,NA
"862","China","Whittier",2005,0.0251046025104603,0.000102833451442235,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"863","Copper","Whittier",2005,0.0125523012552301,5.20787436488575e-05,0.0921985815602837,0.000297857662343613,NA,NA,NA,NA,NA,NA,NA,NA
"864","Dark","Whittier",2005,0,0,0.0567375886524823,0.000190457062940868,NA,NA,NA,NA,NA,NA,NA,NA
"865","DrkDsky","Whittier",2005,0.0209205020920502,8.60623306061627e-05,0.0141843971631206,4.9762277723272e-05,NA,NA,NA,NA,NA,NA,NA,NA
"866","Dusky","Whittier",2005,0.112970711297071,0.000421043402042458,0.0602836879432624,0.000201599875128903,NA,NA,NA,NA,NA,NA,NA,NA
"867","Quillback","Whittier",2005,0.121338912133891,0.000447965464437206,0.124113475177305,0.000386865909098639,NA,NA,NA,NA,NA,NA,NA,NA
"868","Silvergray","Whittier",2005,0.0585774058577406,0.0002317062747089,0.049645390070922,0.000167902937066292,NA,NA,NA,NA,NA,NA,NA,NA
"869","Tiger","Whittier",2005,0.0167364016736402,6.91440946750367e-05,0.00354609929078014,1.25748201800714e-05,NA,NA,NA,NA,NA,NA,NA,NA
"870","Yelloweye","Whittier",2005,0.443514644351464,0.0010370143050305,0.531914893617021,0.000886054945072648,NA,NA,NA,NA,NA,NA,NA,NA
"871","Black","Whittier",2006,0.108225108225108,0.000419619279020747,0.153846153846154,0.000456763209799647,NA,NA,NA,NA,NA,NA,NA,NA
"872","Canary","Whittier",2006,0.00865800865800866,3.73175980177674e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"873","China","Whittier",2006,0.0216450216450216,9.20718029696008e-05,0.0104895104895105,3.64192303831612e-05,NA,NA,NA,NA,NA,NA,NA,NA
"874","Copper","Whittier",2006,0.00865800865800866,3.73175980177674e-05,0.0629370629370629,0.000206933294897962,NA,NA,NA,NA,NA,NA,NA,NA
"875","Dark","Whittier",2006,0.00865800865800866,3.73175980177674e-05,0.048951048951049,0.000163350328974179,NA,NA,NA,NA,NA,NA,NA,NA
"876","Dusky","Whittier",2006,0.0779220779220779,0.000312392294323407,0.027972027972028,9.54020828882809e-05,NA,NA,NA,NA,NA,NA,NA,NA
"877","Quillback","Whittier",2006,0.212121212121212,0.000726633928214956,0.15034965034965,0.000448226782418906,NA,NA,NA,NA,NA,NA,NA,NA
"878","Rougheye","Whittier",2006,0.0303030303030303,0.000127759811554278,0.0034965034965035,1.22255367010612e-05,NA,NA,NA,NA,NA,NA,NA,NA
"879","Shortraker","Whittier",2006,0.012987012987013,5.57319586116876e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"880","Silvergray","Whittier",2006,0.0216450216450216,9.20718029696008e-05,0.0664335664335664,0.000217614553278889,NA,NA,NA,NA,NA,NA,NA,NA
"881","Tiger","Whittier",2006,0.00865800865800866,3.73175980177674e-05,0.0034965034965035,1.22255367010612e-05,NA,NA,NA,NA,NA,NA,NA,NA
"882","Yelloweye","Whittier",2006,0.480519480519481,0.00108530656243813,0.472027972027972,0.000874447598775902,NA,NA,NA,NA,NA,NA,NA,NA
"883","Black","Whittier",2007,0.143939393939394,0.000940617135967587,0.257042253521127,0.000674811072176352,NA,NA,NA,NA,NA,NA,NA,NA
"884","China","Whittier",2007,0.0151515151515152,0.000113907990382661,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"885","Copper","Whittier",2007,0.00757575757575758,5.73921028466483e-05,0.0246478873239437,8.49483002629323e-05,NA,NA,NA,NA,NA,NA,NA,NA
"886","Dark","Whittier",2007,0.053030303030303,0.000383344198403185,0.0457746478873239,0.00015434392048804,NA,NA,NA,NA,NA,NA,NA,NA
"887","DrkDsky","Whittier",2007,0.00757575757575758,5.73921028466483e-05,0.0598591549295775,0.00019885525265263,NA,NA,NA,NA,NA,NA,NA,NA
"888","Dusky","Whittier",2007,0.053030303030303,0.000383344198403185,0.0176056338028169,6.11154609937032e-05,NA,NA,NA,NA,NA,NA,NA,NA
"889","Quillback","Whittier",2007,0.106060606060606,0.000723753846585214,0.158450704225352,0.000471180489596615,NA,NA,NA,NA,NA,NA,NA,NA
"890","Rougheye","Whittier",2007,0.0151515151515152,0.000113907990382661,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"891","Shortraker","Whittier",2007,0.0303030303030303,0.000224311119522778,0.00704225352112676,2.47090465953037e-05,NA,NA,NA,NA,NA,NA,NA,NA
"892","Silvergray","Whittier",2007,0.113636363636364,0.00076887893508296,0.0140845070422535,4.90676102601775e-05,NA,NA,NA,NA,NA,NA,NA,NA
"893","Widow","Whittier",2007,0.00757575757575758,5.73921028466483e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"894","Yelloweye","Whittier",2007,0.446969696969697,0.00188692967145431,0.415492957746479,0.000858157455157461,NA,NA,NA,NA,NA,NA,NA,NA
"895","Black","Whittier",2008,0.118012422360248,0.000650534315805717,0.134292565947242,0.000279466520861894,NA,NA,NA,NA,NA,NA,NA,NA
"896","China","Whittier",2008,0.0062111801242236,3.85787585355503e-05,0.00479616306954436,1.1473942041718e-05,NA,NA,NA,NA,NA,NA,NA,NA
"897","Copper","Whittier",2008,0.0124223602484472,7.66752825894063e-05,0.0815347721822542,0.000180016473815967,NA,NA,NA,NA,NA,NA,NA,NA
"898","Dark","Whittier",2008,0,0,0.0143884892086331,3.40900494878032e-05,NA,NA,NA,NA,NA,NA,NA,NA
"899","DrkDsky","Whittier",2008,0.0745341614906832,0.000431117626634775,0.0935251798561151,0.00020379379949278,NA,NA,NA,NA,NA,NA,NA,NA
"900","Dusky","Whittier",2008,0.0248447204968944,0.000151421627252035,0.0575539568345324,0.000130388218478897,NA,NA,NA,NA,NA,NA,NA,NA
"901","Quillback","Whittier",2008,0.211180124223602,0.00104114424597816,0.201438848920863,0.000386685670832454,NA,NA,NA,NA,NA,NA,NA,NA
"902","Silvergray","Whittier",2008,0.0434782608695652,0.00025992438563327,0.0719424460431655,0.00016049694831849,NA,NA,NA,NA,NA,NA,NA,NA
"903","Tiger","Whittier",2008,0.0124223602484472,7.66752825894063e-05,0.00239808153477218,5.7507950474153e-06,NA,NA,NA,NA,NA,NA,NA,NA
"904","Yelloweye","Whittier",2008,0.496894409937888,0.00156243972068979,0.338129496402878,0.000537975817464457,NA,NA,NA,NA,NA,NA,NA,NA
"905","Black","Whittier",2009,0.15,0.00107142857142857,0.213197969543147,0.000855839772070543,NA,NA,NA,NA,NA,NA,NA,NA
"906","Copper","Whittier",2009,0.00833333333333333,6.94444444444444e-05,0.0101522842639594,5.12715070825671e-05,NA,NA,NA,NA,NA,NA,NA,NA
"907","Dark","Whittier",2009,0.0666666666666667,0.000522875816993464,0.0253807106598985,0.000126206786664781,NA,NA,NA,NA,NA,NA,NA,NA
"908","DrkDsky","Whittier",2009,0,0,0.0812182741116751,0.000380723806438755,NA,NA,NA,NA,NA,NA,NA,NA
"909","Dusky","Whittier",2009,0.0583333333333333,0.000461601307189543,0.0406091370558376,0.000198775688997029,NA,NA,NA,NA,NA,NA,NA,NA
"910","Quillback","Whittier",2009,0.25,0.00157563025210084,0.147208121827411,0.000640499442323761,NA,NA,NA,NA,NA,NA,NA,NA
"911","Shortraker","Whittier",2009,0.0166666666666667,0.000137721755368814,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"912","Silvergray","Whittier",2009,0.0833333333333333,0.000641923436041083,0.0761421319796954,0.00035890054957797,NA,NA,NA,NA,NA,NA,NA,NA
"913","Yelloweye","Whittier",2009,0.366666666666667,0.00195144724556489,0.406091370558376,0.00123051616998161,NA,NA,NA,NA,NA,NA,NA,NA
"914","Black","Whittier",2010,0.0344827586206897,0.000231206235962479,0.218884120171674,0.000736956302191147,NA,NA,NA,NA,NA,NA,NA,NA
"915","China","Whittier",2010,0.00689655172413793,4.75624256837099e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"916","Copper","Whittier",2010,0.0413793103448276,0.000275465715418153,0.0300429184549356,0.000125604920282956,NA,NA,NA,NA,NA,NA,NA,NA
"917","Dark","Whittier",2010,0.0275862068965517,0.000186286167261197,0.0858369098712446,0.000338228167133623,NA,NA,NA,NA,NA,NA,NA,NA
"918","DrkDsky","Whittier",2010,0,0,0.00858369098712446,3.66810829144915e-05,NA,NA,NA,NA,NA,NA,NA,NA
"919","Dusky","Whittier",2010,0.0620689655172414,0.000404280618311534,0.0429184549356223,0.000177053711903281,NA,NA,NA,NA,NA,NA,NA,NA
"920","Quillback","Whittier",2010,0.406896551724138,0.00167591491610517,0.236051502145923,0.000777289614140415,NA,NA,NA,NA,NA,NA,NA,NA
"921","Shortraker","Whittier",2010,0.0206896551724138,0.000140705509314308,0.00858369098712446,3.66810829144915e-05,NA,NA,NA,NA,NA,NA,NA,NA
"922","Silvergray","Whittier",2010,0.0758620689655172,0.000486854274012419,0.0729613733905579,0.000291543152515179,NA,NA,NA,NA,NA,NA,NA,NA
"923","Tiger","Whittier",2010,0,0,0.0214592274678112,9.05117630357582e-05,NA,NA,NA,NA,NA,NA,NA,NA
"924","Yelloweye","Whittier",2010,0.317241379310345,0.00150416171224732,0.274678111587983,0.000858750200872597,NA,NA,NA,NA,NA,NA,NA,NA
"925","Yellowtail","Whittier",2010,0.00689655172413793,4.75624256837099e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"926","Black","Whittier",2011,0.244604316546763,0.00133893510777865,0.269503546099291,0.000700609910103908,NA,NA,NA,NA,NA,NA,NA,NA
"927","Canary","Whittier",2011,0,0,0.00709219858156028,2.50601398606406e-05,NA,NA,NA,NA,NA,NA,NA,NA
"928","China","Whittier",2011,0.0143884892086331,0.000102764207151639,0.0212765957446809,7.41064135878942e-05,NA,NA,NA,NA,NA,NA,NA,NA
"929","Copper","Whittier",2011,0,0,0.00354609929078014,1.25748201800714e-05,NA,NA,NA,NA,NA,NA,NA,NA
"930","Dusky","Whittier",2011,0.0143884892086331,0.000102764207151639,0.00709219858156028,2.50601398606406e-05,NA,NA,NA,NA,NA,NA,NA,NA
"931","DuskyDrk","Whittier",2011,0.0719424460431655,0.000483816887684722,0.0886524822695035,0.000287520354651099,NA,NA,NA,NA,NA,NA,NA,NA
"932","Quillback","Whittier",2011,0.129496402877698,0.000816862931300252,0.216312056737589,0.00060327811689517,NA,NA,NA,NA,NA,NA,NA,NA
"933","Shortraker","Whittier",2011,0.0575539568345324,0.000393054339762472,0.0177304964539007,6.19790959053342e-05,NA,NA,NA,NA,NA,NA,NA,NA
"934","Silvergray","Whittier",2011,0.0863309352517986,0.000571579020799626,0.0638297872340425,0.000212653186817436,NA,NA,NA,NA,NA,NA,NA,NA
"935","Tiger","Whittier",2011,0.00719424460431655,5.17571554267378e-05,0.00709219858156028,2.50601398606406e-05,NA,NA,NA,NA,NA,NA,NA,NA
"936","Yelloweye","Whittier",2011,0.37410071942446,0.00169673457355479,0.297872340425532,0.000744286153861025,NA,NA,NA,NA,NA,NA,NA,NA
"937","Black","Whittier",2012,0.423255813953488,0.00114070247620588,0.0821428571428571,0.000270234437861166,NA,NA,NA,NA,NA,NA,NA,NA
"938","Canary","Whittier",2012,0,0,0.00357142857142857,1.27551020408163e-05,NA,NA,NA,NA,NA,NA,NA,NA
"939","China","Whittier",2012,0.00465116279069767,2.16333153055706e-05,0.00714285714285714,2.5418769658401e-05,NA,NA,NA,NA,NA,NA,NA,NA
"940","Copper","Whittier",2012,0,0,0.0214285714285714,7.51590958964231e-05,NA,NA,NA,NA,NA,NA,NA,NA
"941","Dark","Whittier",2012,0.153488372093023,0.000607148092174098,0.139285714285714,0.000429696071977178,NA,NA,NA,NA,NA,NA,NA,NA
"942","Dusky","Whittier",2012,0.00930232558139535,4.30644500942667e-05,0.0964285714285714,0.000312294272547729,NA,NA,NA,NA,NA,NA,NA,NA
"943","DuskyDrk","Whittier",2012,0.00930232558139535,4.30644500942667e-05,0.00357142857142857,1.27551020408163e-05,NA,NA,NA,NA,NA,NA,NA,NA
"944","Quillback","Whittier",2012,0.162790697674419,0.000636868628154648,0.15,0.000456989247311828,NA,NA,NA,NA,NA,NA,NA,NA
"945","Rougheye","Whittier",2012,0,0,0.00357142857142857,1.27551020408163e-05,NA,NA,NA,NA,NA,NA,NA,NA
