"","PORT","BOATNAME","LOGBOOK","HOUR","TRIP1OR2","NUMDAYS","TARGET","ADFGSTAT","INTLOC","CLIENTDAYS","CREWDAYS","BOATHRS","HAKEPT","HAVER","HACAS","HARELCIR","HARELOTH","PELKEPT","PELVER","P_KPT_CAS","PELREL","PRELMETH","PELDEPTH","YEKEPT","YEVER","YECAS","YEREL","YERELMETH","YEDEPTH","NPKEPT","NPVER","NPCAS","NPREL","NPRELMETH","NPDEPTH","LCKEPT","LCVER","LCCAS","LCRELOVR","LCRELUND","CODKEPT","CODVER","CODCAS","CODREL","SABKEPT","SABVER","SABCAS","SABREL","POLKEPT","POLVER","POLCAS","POLREL","SSKKEPT","SSKVER","SSKCAS","SSKREL","SDFKEPT","SDFVER","SDFCAS","SDFREL","PSSKEPT","PSSVER","PSSCAS","PSSREL","PCAS","YEAR","MONTH","DAY","USER","SUBLOC","RESBAY","ANGLDAYS","HAREL","LCREL","TRFKEPT","TRFREL","TRFCAS"
"73","CCI","",NA,12,1,1,"S",515937,NA,4,0,8,1,"Y",0,0,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,0,"",NA,1,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,5,28,"Private","AnchorPt","",4,0,0,0,0,0
"74","CCI","TILLIE JANE",121721,13,1,1,"B+S",515938,NA,3,1,7,6,"N",6,6,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,0,"",NA,1,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,5,28,"Charter","AnchorPt","",4,6,0,0,0,0
"75","CCI","",NA,13,1,1,"B+S",525931,NA,5,0,7,10,"N",0,40,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,3,"N",NA,3,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,5,28,"Private","AnchorPt","",5,40,0,0,0,0
"76","CCI","",NA,13,1,1,"H",515938,NA,5,0,3.5,10,"Y",0,45,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,0,"",NA,1,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,5,28,"Private","AnchorPt","",5,45,0,0,0,0
"77","CCI","",NA,13,1,1,"B+S",525931,NA,4,0,7,8,"N",0,30,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,2,"N",NA,1,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,5,28,"Private","AnchorPt","",4,30,0,0,0,0
"78","CCI","GAME FISHER",122033,13,1,1,"B+S",525931,NA,6,0,5,12,"N",12,1,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,5,28,"Charter","AnchorPt","",6,1,0,0,0,0
"79","CCI","HIGHLINER",123250,13,1,1,"H",525931,NA,5,0,6,10,"N",0,2,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,5,28,"Charter","AnchorPt","",5,2,0,0,0,0
"80","CCI","",NA,13,1,1,"H",525931,NA,4,0,4,8,"N",0,12,12,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,5,28,"Private","AnchorPt","",4,24,0,0,0,0
"81","CCI","GHOST",123249,14,1,1,"B+S",525931,NA,6,2,6,16,"N",0,10,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,6,"N",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,5,28,"Charter","AnchorPt","",8,10,0,0,0,0
"82","CCI","ALASKA SPIRIT",120188,14,1,1,"B+S",525931,NA,6,1,5.5,14,"N",14,15,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,1,"N",0,2,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,5,28,"Charter","AnchorPt","",7,15,0,0,0,0
"83","CCI","",NA,14,1,1,"H",525931,NA,3,0,5,6,"N",0,15,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,1,"Y",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,5,28,"Private","AnchorPt","",3,15,0,0,0,0
"84","CCI","",NA,14,1,1,"B+S",515937,NA,3,0,5,0,"N",0,0,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,5,28,"Private","AnchorPt","",3,0,0,0,0,0
"85","CCI","",NA,15,1,1,"B+S",525931,NA,2,0,10,4,"N",0,40,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,5,28,"Private","AnchorPt","",2,40,0,0,0,0
"86","CCI","",NA,16,1,1,"H",525931,NA,3,0,4,6,"Y",0,0,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,5,28,"Private","AnchorPt","",3,0,0,0,0,0
"87","CCI","",NA,16,1,1,"B+S",515937,NA,2,0,8,4,"N",0,20,5,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,5,28,"Private","AnchorPt","",2,25,0,0,0,0
"88","CCI","",NA,16,1,1,"B+S",515939,NA,4,0,5,2,"N",0,0,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,5,28,"Private","AnchorPt","",4,0,0,0,0,0
"89","CCI","",NA,15,1,1,"H",515939,NA,2,0,40,4,"Y",0,10,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,6,1,"Private","DeepCr","",2,10,0,0,0,0
"90","CCI","",NA,16,1,1,"H",515938,NA,3,0,3.5,6,"Y",0,0,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,6,1,"Private","DeepCr","",3,0,0,0,0,0
"91","CCI","",NA,16,1,1,"B+S",515938,NA,2,0,5,4,"N",0,25,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,6,1,"Private","DeepCr","",2,25,0,0,0,0
"92","CCI","THE HUNTER",120125,16,1,1,"B+S",525931,NA,6,0,8,12,"N",0,20,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,6,1,"Charter","DeepCr","",6,20,0,0,0,0
"93","CCI","WOLVERINE",122052,16,1,1,"B+S",525931,NA,5,1,10,11,"N",11,21,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,6,1,"Charter","DeepCr","",6,21,0,0,0,0
"94","CCI","",NA,16,1,1,"H",515939,NA,4,0,3.5,8,"N",0,30,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,0,"",NA,1,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,6,1,"Private","DeepCr","",4,30,0,0,0,0
"95","CCI","",NA,16,1,1,"B+S",525931,NA,3,0,4.5,6,"N",0,6,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,2,"N",NA,2,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,6,1,"Private","DeepCr","",3,6,0,0,0,0
"96","CCI","",NA,16,1,1,"H",515938,NA,3,0,4.5,2,"Y",0,4,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,6,1,"Private","DeepCr","",3,4,0,0,0,0
"97","CCI","ARCTIC ENDURANCE",123172,16,1,1,"B+S",525931,NA,6,1,4,14,"N",0,21,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,6,1,"Charter","DeepCr","",7,21,0,0,0,0
"98","CCI","",NA,17,1,1,"H",515939,NA,2,0,3.5,4,"N",0,0,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,6,1,"Private","DeepCr","",2,0,0,0,0,0
"99","CCI","",NA,17,1,1,"B+S",525931,NA,5,0,5,10,"N",0,14,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,0,"",NA,10,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,6,1,"Private","DeepCr","",5,14,0,0,0,0
"100","CCI","",NA,17,1,1,"B+S",525931,NA,6,0,8,11,"N",0,15,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,6,1,"Private","DeepCr","",6,15,0,0,0,0
"101","CCI","BIG BUT",122029,17,1,1,"B+S",515938,NA,6,4,3,16,"N",16,27,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,1,"N",1,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,6,1,"Charter","DeepCr","",10,27,0,0,0,0
"102","CCI","",NA,17,1,1,"H",525931,NA,4,0,5,8,"N",8,3,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,6,1,"Private","DeepCr","",4,3,0,0,0,0
"103","CCI","",NA,17,1,1,"B+S",515938,NA,5,0,5,10,"N",0,30,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,2,"N",0,4,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,6,1,"Private","DeepCr","",5,30,0,0,0,0
"104","CCI","",NA,17,1,1,"B+S",515939,NA,3,0,6,6,"N",0,12,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,1,"N",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,6,1,"Private","DeepCr","",3,12,0,0,0,0
"105","CCI","SARAH C",123226,17,1,1,"B+S",525931,NA,6,2,8,14,"N",0,12,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,4,"N",0,3,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,6,1,"Charter","DeepCr","",8,12,0,0,0,0
"106","CCI","",NA,17,1,1,"B+S",515939,NA,3,0,4.5,6,"N",2,10,10,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,2,"N",NA,1,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,6,1,"Private","DeepCr","",3,20,0,0,0,0
"107","CCI","",NA,17,1,1,"B+S",525931,NA,4,0,8,8,"N",8,10,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,0,"",NA,3,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,6,1,"Private","DeepCr","",4,10,0,0,0,0
"108","CCI","JUST FISH",122758,17,1,1,"B+S",525931,NA,3,2,8,9,"N",0,2,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,6,1,"Charter","DeepCr","",5,2,0,0,0,0
"109","CCI","HARD EIGHT",122043,18,1,1,"B+S",525931,NA,8,0,6,16,"N",0,21,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,0,"",NA,4,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,6,1,"Charter","DeepCr","",8,21,0,0,0,0
"110","CCI","INTIMIDATOR TOO",123225,18,1,1,"B+S",515938,NA,5,1,8,11,"N",0,11,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,3,"N",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,6,1,"Charter","DeepCr","",6,11,0,0,0,0
"111","CCI","AUTUMN SEA",120198,18,1,1,"B+S",515938,NA,4,1,5,9,"N",0,5,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,0,"",NA,2,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,6,1,"Charter","DeepCr","",5,5,0,0,0,0
"112","CCI","UNFORGIVEN",123219,18,1,1,"H",525931,NA,6,2,6,13,"N",0,60,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,6,1,"Charter","DeepCr","",8,60,0,0,0,0
"113","CCI","",NA,18,1,1,"B+S",525931,NA,5,0,5.5,10,"N",10,0,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,6,1,"Private","DeepCr","",5,0,0,0,0,0
"114","CCI","EXCITER",122047,18,1,1,"B+S",525931,NA,8,1,6,18,"N",0,18,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,6,1,"Charter","DeepCr","",9,18,0,0,0,0
"115","CCI","SOLO",121778,18,1,1,"H",525931,NA,2,1,5,6,"N",0,8,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,1,"N",1,2,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,6,1,"Charter","DeepCr","",3,8,0,0,0,0
"116","CCI","",NA,18,1,1,"B+S",525931,NA,6,0,5,12,"N",12,25,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,15,"N",15,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,6,1,"Private","DeepCr","",6,25,0,0,0,0
"117","CCI","",NA,9,1,1,"H",515939,NA,4,0,2.5,8,"Y",8,6,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,6,8,"Private","DeepCr","",4,6,0,0,0,0
"118","CCI","",NA,9,1,1,"B+S",515939,NA,3,0,4.5,5,"N",0,5,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,6,8,"Private","DeepCr","",3,5,0,0,0,0
"119","CCI","",NA,9,1,1,"B+S",515939,NA,3,0,4,6,"N",0,6,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,0,"",NA,1,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,6,8,"Private","DeepCr","",3,6,0,0,0,0
"120","CCI","BIG BUT",122029,9,1,1,"B+S",515938,NA,2,1,3,6,"N",0,8,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,1,"N",1,2,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,6,8,"Charter","DeepCr","",3,8,0,0,0,0
"121","CCI","",NA,10,1,1,"H",515938,NA,3,0,3,6,"N",0,25,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,0,"",NA,10,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,6,8,"Private","DeepCr","",3,25,0,0,0,0
"122","CCI","ELBY III",120219,10,1,1,"H",525931,NA,4,0,4,8,"N",0,4,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,0,"",NA,1,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,6,8,"Charter","DeepCr","",4,4,0,0,0,0
"123","CCI","",NA,10,1,1,"B+S",515939,NA,4,0,4,8,"N",0,4,2,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,2,"N",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,6,8,"Private","DeepCr","",4,6,0,0,0,0
"124","CCI","ALL IN",123246,10,1,1,"H",525931,NA,6,2,4,16,"N",0,8,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,3,"N",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,6,8,"Charter","DeepCr","",8,8,0,0,0,0
"125","CCI","",NA,10,1,1,"H",525931,NA,6,0,3,11,"N",0,5,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,0,"",NA,3,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,6,8,"Private","DeepCr","",6,5,0,0,0,0
"126","CCI","",NA,11,1,1,"H",525931,NA,5,0,4.5,10,"N",0,7,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,0,"",NA,1,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,6,8,"Private","DeepCr","",5,7,0,0,0,0
"127","CCI","ARCTIC ENDURANCE",123172,11,1,1,"H",525931,NA,7,0,4,14,"N",0,12,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,1,"N",1,5,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,6,8,"Charter","DeepCr","",7,12,0,0,0,0
"128","CCI","TRUE GRIT",123245,11,1,1,"H",525931,NA,6,0,5,11,"N",0,10,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,3,"N",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,6,8,"Charter","DeepCr","",6,10,0,0,0,0
"129","CCI","RUBY TOO",120256,11,1,1,"B+S",525931,NA,5,1,6,11,"N",0,12,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,6,8,"Charter","DeepCr","",6,12,0,0,0,0
"130","CCI","FUN HOG",120123,12,1,1,"H",525931,NA,5,1,4,12,"N",0,7,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,3,"N",2,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,6,8,"Charter","DeepCr","",6,7,0,0,0,0
"131","CCI","MARLY RAE",122054,12,1,1,"B+S",525931,NA,4,2,2,12,"N",12,20,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,6,8,"Charter","DeepCr","",6,20,0,0,0,0
"132","CCI","SHAY LYNN",122188,13,1,1,"H",525931,NA,5,1,6,10,"N",0,9,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,0,"",NA,3,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,6,8,"Charter","DeepCr","",6,9,0,0,0,0
"133","CCI","REDEEMER",123245,13,1,1,"B+S",525931,NA,5,2,7,12,"N",0,15,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,6,8,"Charter","DeepCr","",7,15,0,0,0,0
"134","CCI","ENFORCER",122031,13,1,1,"H",526002,NA,4,2,3,12,"N",0,6,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,6,8,"Charter","DeepCr","",6,6,0,0,0,0
"135","CCI","",NA,14,1,1,"B+S",515939,NA,3,0,2,2,"Y",0,0,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,6,8,"Private","DeepCr","",3,0,0,0,0,0
"136","CCI","WOLVERINE",122052,14,1,1,"B+S",525931,NA,6,1,4,14,"N",14,22,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,6,8,"Charter","DeepCr","",7,22,0,0,0,0
"137","CCI","",NA,14,1,1,"B+S",515938,NA,5,0,8,10,"Y",0,10,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,0,"",NA,2,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,6,8,"Private","DeepCr","",5,10,0,0,0,0
"138","CCI","",NA,12,1,1,"B+S",525931,NA,5,0,2,7,"N",0,10,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,6,10,"Private","AnchorPt","",5,10,0,0,0,0
"139","CCI","",NA,12,1,1,"H",515937,NA,4,0,4,8,"N",0,8,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,6,10,"Private","AnchorPt","",4,8,0,0,0,0
"140","CCI","",NA,12,1,1,"B+S",525931,NA,2,0,2,4,"N",0,10,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,0,"",NA,1,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,6,10,"Private","AnchorPt","",2,10,0,0,0,0
"141","CCI","",NA,12,1,1,"H",515938,NA,3,0,5,6,"N",0,25,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,6,10,"Private","AnchorPt","",3,25,0,0,0,0
"142","CCI","",NA,12,1,1,"H",525931,NA,3,0,3,6,"N",0,44,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,0,"",NA,5,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,6,10,"Private","AnchorPt","",3,44,0,0,0,0
"143","CCI","",NA,12,1,1,"B+S",515937,NA,3,0,4,3,"N",0,0,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,6,10,"Private","AnchorPt","",3,0,0,0,0,0
"144","CCI","",NA,12,1,1,"H",525931,NA,4,0,4,8,"N",0,20,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,0,"",NA,1,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,6,10,"Private","AnchorPt","",4,20,0,0,0,0
"145","CCI","ULTIMATE",120187,12,1,1,"H",525931,NA,6,0,4,12,"N",12,10,0,0,"",NA,0,"",0,0,"",0,0,"",0,0,"",NA,0,"",0,0,"",NA,0,0,1,"N",1,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2012,6,10,"Charter","AnchorPt","",6,10,0,0,0,0
