"","YEAR","MONTH","DAY","SUBL","LITHO","LINE","HOUR","NUMDAYS","ADFGSTAT","INTLOC","ANGLDAYS","WHOLEHRS","FRACHRS","LOGBOOK","PROXY","ZEROCATCH","HACAS","HAKEPT","HAREL","RFKEPT","RFREL","PELKEPT","PELREL","NPKEPT","NPREL","LCKEPT","LCREL","PSSKEPT","PSSREL","SDFKEPT","SDFREL","SSKKEPT","SSKREL","CODKEPT","CODREL","PORT","SUBLOC","TRFKEPT","TRFREL","USER","TARGET","BOATHRS","HALCPUE","HALHPUE","HALCPHR","HALHPHR"
"1533",2005,6,21,1,26510,1,19,1,525931,NA,6,5,50,50418,NA,NA,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,"CCI","DeepCr",0,0,"Charter","H",5.5,3.33333333333333,1.66666666666667,0.606060606060606,0.303030303030303
"1534",2005,6,21,1,26510,2,19,1,525931,NA,5,4,0,50658,NA,NA,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"CCI","DeepCr",0,0,"Charter","H",4,2.2,1.8,0.55,0.45
"1535",2005,6,21,1,26510,3,19,1,525931,NA,5,4,0,NA,NA,NA,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CCI","DeepCr",0,0,"Private","H",4,6,2,1.5,0.5
"1536",2005,6,21,1,26510,4,19,1,515938,NA,4,5,0,50407,NA,NA,0,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CCI","DeepCr",0,0,"Charter","H",5,6.75,1.75,1.35,0.35
"1537",2005,6,21,1,26510,5,20,1,525931,NA,2,5,0,50419,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CCI","DeepCr",0,0,"Charter","H",5,0.5,0.5,0.1,0.1
"1538",2005,6,21,1,26510,6,20,1,525931,NA,8,5,0,50392,NA,NA,0,14,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CCI","DeepCr",0,0,"Charter","H",5,8,1.75,1.6,0.35
"1539",2005,6,21,1,26510,7,20,1,525931,NA,9,5,0,50080,NA,NA,0,18,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CCI","DeepCr",0,0,"Charter","H",5,5.33333333333333,2,1.06666666666667,0.4
"1540",2005,6,21,1,26510,8,20,1,525931,NA,8,3,0,50391,NA,NA,0,16,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CCI","DeepCr",0,0,"Charter","H",3,5.75,2,1.91666666666667,0.666666666666667
"1541",2005,6,21,1,26510,9,21,1,525931,NA,6,4,0,50444,NA,NA,0,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"CCI","DeepCr",0,0,"Charter","H",4,5.33333333333333,2,1.33333333333333,0.5
"1542",2005,6,21,1,26511,1,21,1,525931,NA,10,5,0,50430,NA,NA,0,16,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,5,"CCI","DeepCr",0,0,"Charter","H",5,1.9,1.6,0.38,0.32
"1543",2005,6,21,1,26511,2,22,1,525931,NA,4,4,0,50063,NA,NA,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,"CCI","DeepCr",0,0,"Charter","H",4,2,2,0.5,0.5
"1544",2005,6,24,1,26504,1,11,1,525931,NA,5,4,0,50294,NA,NA,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"CCI","DeepCr",0,0,"Charter","H",4,1.2,1.2,0.3,0.3
"1545",2005,6,24,1,26504,2,13,1,525931,NA,6,7,0,NA,NA,NA,0,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"CCI","DeepCr",0,0,"Private","H",7,3.33333333333333,1.33333333333333,0.476190476190476,0.19047619047619
"1546",2005,6,24,1,26504,3,14,1,515938,NA,4,3,50,NA,NA,NA,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CCI","DeepCr",0,0,"Private","H",3.5,2.25,1.75,0.642857142857143,0.5
"1547",2005,6,24,1,26504,4,14,1,515939,NA,3,3,50,NA,NA,NA,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CCI","DeepCr",0,0,"Private","H",3.5,3.33333333333333,2,0.952380952380952,0.571428571428571
"1548",2005,6,24,1,26504,5,15,1,525931,NA,8,4,0,50364,NA,NA,0,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CCI","DeepCr",0,0,"Charter","H",4,2.75,2,0.6875,0.5
"1549",2005,6,24,1,26504,6,15,1,525931,NA,7,4,0,50379,NA,NA,0,14,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"CCI","DeepCr",0,0,"Charter","H",4,2.85714285714286,2,0.714285714285714,0.5
"1550",2005,6,24,1,26504,7,15,1,525931,NA,4,4,0,50121,NA,NA,0,8,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"CCI","DeepCr",0,0,"Charter","H",4,9.5,2,2.375,0.5
"1551",2005,6,24,1,26504,8,15,1,515939,NA,4,3,0,NA,NA,NA,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,"CCI","DeepCr",0,0,"Private","H",3,2,2,0.666666666666667,0.666666666666667
"1552",2005,6,24,1,26504,9,15,1,525931,NA,4,3,0,50378,NA,NA,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,"CCI","DeepCr",0,0,"Charter","H",3,3.5,2,1.16666666666667,0.666666666666667
"1553",2005,6,24,1,26502,1,15,1,515939,NA,3,4,0,NA,NA,NA,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,"CCI","DeepCr",0,0,"Private","H",4,1.66666666666667,1.66666666666667,0.416666666666667,0.416666666666667
"1554",2005,6,24,1,26502,2,16,1,525931,NA,6,5,0,NA,NA,NA,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"CCI","DeepCr",0,0,"Private","H",5,1.33333333333333,1.16666666666667,0.266666666666667,0.233333333333333
"1555",2005,6,24,1,26502,3,16,1,525931,NA,5,4,0,50101,NA,NA,0,9,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,"CCI","DeepCr",0,0,"Charter","H",4,2.6,1.8,0.65,0.45
"1556",2005,6,24,1,26502,4,16,1,525931,NA,7,4,0,50430,NA,NA,0,12,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"CCI","DeepCr",0,0,"Charter","H",4,2.14285714285714,1.71428571428571,0.535714285714286,0.428571428571429
"1557",2005,6,24,1,26502,5,16,1,525931,NA,5,4,50,50420,NA,NA,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CCI","DeepCr",0,0,"Charter","H",4.5,2.2,1.4,0.488888888888889,0.311111111111111
"1558",2005,6,24,1,26502,6,16,1,525931,NA,5,3,50,50385,NA,NA,0,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"CCI","DeepCr",0,0,"Charter","H",3.5,5.4,1.4,1.54285714285714,0.4
"1559",2005,6,24,1,26502,7,16,1,515938,NA,3,3,0,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,"CCI","DeepCr",0,0,"Private","H",3,0.333333333333333,0.333333333333333,0.111111111111111,0.111111111111111
"1560",2005,6,24,1,26502,8,16,1,525931,NA,7,4,0,50392,NA,NA,0,14,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,5,"CCI","DeepCr",0,0,"Charter","H",4,6.28571428571429,2,1.57142857142857,0.5
"1561",2005,7,7,2,26542,1,13,1,515937,NA,8,4,0,50080,NA,NA,0,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CCI","AnchorPt",0,0,"Charter","H",4,3.25,2,0.8125,0.5
"1562",2005,7,7,2,26542,2,13,1,515937,NA,4,3,50,50368,NA,NA,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CCI","AnchorPt",0,0,"Charter","H",3.5,3.75,2,1.07142857142857,0.571428571428571
"1563",2005,7,7,2,26542,3,13,1,525931,NA,6,4,0,50438,NA,NA,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"CCI","AnchorPt",0,0,"Charter","H",4,1.66666666666667,0.333333333333333,0.416666666666667,0.0833333333333333
"1564",2005,7,7,2,26542,4,13,1,525931,NA,7,4,0,NA,NA,NA,0,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CCI","AnchorPt",0,0,"Charter","H",4,4.71428571428571,1.85714285714286,1.17857142857143,0.464285714285714
"1565",2005,7,7,2,26542,5,14,1,525931,NA,7,5,0,50551,NA,NA,0,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CCI","AnchorPt",0,0,"Charter","B+S",5,3.28571428571429,2,0.657142857142857,0.4
"1566",2005,7,7,2,26542,6,14,1,525931,NA,6,3,0,50102,NA,NA,0,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CCI","AnchorPt",0,0,"Charter","H",3,5.33333333333333,2,1.77777777777778,0.666666666666667
"1567",2005,7,7,2,26542,7,14,1,515937,NA,2,3,0,NA,NA,NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CCI","AnchorPt",0,0,"Private","H",3,1,1,0.333333333333333,0.333333333333333
"1568",2005,7,7,2,26542,8,14,1,515938,NA,6,5,0,NA,NA,NA,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CCI","AnchorPt",0,0,"Private","H",5,1.5,1,0.3,0.2
"1569",2005,7,7,2,26542,9,14,1,525931,NA,5,4,0,NA,NA,NA,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CCI","AnchorPt",0,0,"Charter","H",4,4.4,2,1.1,0.5
"1570",2005,7,7,2,26541,1,14,1,525931,NA,5,4,50,50098,NA,NA,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CCI","AnchorPt",0,0,"Charter","H",4.5,2.2,1.8,0.488888888888889,0.4
"1571",2005,7,7,2,26541,2,15,1,515937,NA,4,4,0,50603,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CCI","AnchorPt",0,0,"Charter","B+S",4,0.25,0.25,0.0625,0.0625
"1572",2005,7,7,2,26541,3,15,1,525931,NA,8,3,50,NA,NA,NA,0,16,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,"CCI","AnchorPt",0,0,"Charter","H",3.5,2.375,2,0.678571428571429,0.571428571428571
"1573",2005,7,7,2,26541,4,15,1,515939,NA,7,4,0,NA,NA,NA,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CCI","AnchorPt",0,0,"Private","H",4,1.57142857142857,1,0.392857142857143,0.25
"1574",2005,7,7,2,26541,5,15,1,525931,NA,4,5,0,NA,NA,NA,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,"CCI","AnchorPt",0,0,"Private","H",5,3.5,2,0.7,0.4
"1575",2005,7,7,2,26541,6,15,1,525931,NA,5,6,0,50575,NA,NA,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CCI","AnchorPt",0,0,"Charter","H",6,2.4,1.4,0.4,0.233333333333333
"1576",2005,7,7,2,26541,7,15,1,525931,NA,8,4,0,50399,NA,NA,0,16,20,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,"CCI","AnchorPt",0,0,"Charter","H",4,4.5,2,1.125,0.5
"1577",2005,7,7,2,26541,8,15,1,525931,NA,4,4,0,50411,NA,NA,0,8,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"CCI","AnchorPt",0,0,"Charter","H",4,3.25,2,0.8125,0.5
"1578",2005,7,7,2,26541,9,15,1,525931,NA,8,5,0,50094,NA,NA,0,13,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,"CCI","AnchorPt",0,0,"Charter","H",5,1.875,1.625,0.375,0.325
"1579",2005,7,7,2,26540,1,16,1,525931,NA,6,5,0,50426,NA,NA,0,10,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,"CCI","AnchorPt",0,0,"Charter","H",5,2.16666666666667,1.66666666666667,0.433333333333333,0.333333333333333
"1580",2005,7,7,2,26540,2,16,1,525931,NA,6,5,0,50644,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CCI","AnchorPt",0,0,"Charter","B+S",5,0.166666666666667,0.166666666666667,0.0333333333333333,0.0333333333333333
"1581",2005,7,7,2,26540,3,16,1,525931,NA,6,8,0,50440,NA,NA,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CCI","AnchorPt",0,0,"Charter","B+S",8,3.66666666666667,2,0.458333333333333,0.25
"1582",2005,7,7,2,26540,4,16,1,525931,NA,6,5,0,50708,NA,NA,0,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"CCI","AnchorPt",0,0,"Charter","B+S",5,3.33333333333333,2,0.666666666666667,0.4
"1583",2005,7,7,2,26540,5,16,1,525931,NA,4,5,0,50605,NA,NA,0,2,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,"CCI","AnchorPt",0,0,"Charter","H",5,2,0.5,0.4,0.1
"1584",2005,7,7,2,26540,6,17,1,525931,NA,6,7,0,50114,NA,NA,0,12,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,"CCI","AnchorPt",0,0,"Charter","B+S",7,2.83333333333333,2,0.404761904761905,0.285714285714286
"1585",2005,7,7,2,26540,7,17,1,525931,NA,7,7,0,NA,NA,NA,0,14,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,"CCI","AnchorPt",0,0,"Charter","H",7,2.71428571428571,2,0.387755102040816,0.285714285714286
"1586",2005,7,7,2,26540,8,17,1,525931,NA,6,5,0,50716,NA,NA,0,5,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,"CCI","AnchorPt",0,0,"Charter","H",5,1.16666666666667,0.833333333333333,0.233333333333333,0.166666666666667
"1587",2005,7,9,2,26528,1,13,1,515937,NA,5,4,0,NA,NA,NA,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CCI","AnchorPt",0,0,"Private","H",4,1.2,0.2,0.3,0.05
"1588",2005,7,9,2,26528,2,14,1,515939,NA,1,6,0,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CCI","AnchorPt",0,0,"Private","S",6,NA,NA,NA,NA
"1589",2005,7,9,2,26528,3,14,1,525931,NA,4,2,0,NA,NA,NA,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CCI","AnchorPt",0,0,"Charter","H",2,1.25,1,0.625,0.5
"1590",2005,7,9,2,26528,4,14,1,515937,NA,4,3,0,NA,NA,NA,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CCI","AnchorPt",0,0,"Private","H",3,2,1.75,0.666666666666667,0.583333333333333
"1591",2005,7,9,2,26528,5,14,1,525931,NA,3,6,50,50644,NA,NA,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CCI","AnchorPt",0,0,"Charter","H",6.5,6,2,0.923076923076923,0.307692307692308
"1592",2005,7,9,2,26528,6,14,1,525931,NA,8,5,0,50440,NA,NA,0,16,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,"CCI","AnchorPt",0,0,"Charter","H",5,3.25,2,0.65,0.4
"1593",2005,7,9,2,26528,7,14,1,515907,NA,7,9,0,50104,NA,NA,0,14,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CCI","AnchorPt",0,0,"Charter","H",9,16.1428571428571,2,1.79365079365079,0.222222222222222
"1594",2005,7,9,2,26528,8,14,1,515938,NA,2,3,50,NA,NA,NA,0,3,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"CCI","AnchorPt",0,1,"Private","B+S",3.5,5.5,1.5,1.57142857142857,0.428571428571429
"1595",2005,7,9,2,26528,9,15,1,525931,NA,7,2,0,50361,NA,NA,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,"CCI","AnchorPt",0,0,"Charter","H",2,2,2,1,1
"1596",2005,7,9,2,26539,1,15,1,515937,NA,4,2,0,NA,NA,NA,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CCI","AnchorPt",0,0,"Private","H",2,0.75,0.5,0.375,0.25
"1597",2005,7,9,2,26539,2,15,1,525931,NA,2,8,0,NA,NA,NA,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,"CCI","AnchorPt",0,0,"Private","B+S",8,5,2,0.625,0.25
"1598",2005,7,9,2,26539,3,15,1,525931,NA,3,6,50,NA,NA,NA,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CCI","AnchorPt",0,0,"Private","H",6.5,3.33333333333333,1.33333333333333,0.512820512820513,0.205128205128205
"1599",2005,7,9,2,26539,4,15,1,525931,NA,7,4,0,NA,NA,NA,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CCI","AnchorPt",0,0,"Charter","H",4,4,2,1,0.5
"1600",2005,7,9,2,26539,5,15,1,525931,NA,8,6,0,50437,NA,NA,0,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CCI","AnchorPt",0,0,"Charter","H",6,3.875,2,0.645833333333333,0.333333333333333
"1601",2005,7,9,2,26539,6,15,1,525931,NA,7,6,0,50438,NA,NA,0,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"CCI","AnchorPt",0,0,"Charter","H",6,3.42857142857143,2,0.571428571428571,0.333333333333333
"1602",2005,7,9,2,26539,7,15,1,525931,NA,8,4,0,50098,NA,NA,0,16,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"CCI","AnchorPt",0,0,"Charter","H",4,3.25,2,0.8125,0.5
"1603",2005,7,9,2,26539,8,15,1,515939,NA,2,3,0,NA,NA,NA,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CCI","AnchorPt",0,0,"Private","B+S",3,2,2,0.666666666666667,0.666666666666667
"1604",2005,7,9,2,26539,9,15,1,525931,NA,7,4,0,50707,NA,NA,0,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"CCI","AnchorPt",0,0,"Charter","H",4,3.42857142857143,2,0.857142857142857,0.5
"1605",2005,7,9,2,26543,1,16,1,525931,NA,5,5,0,50426,NA,NA,0,10,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,"CCI","AnchorPt",0,0,"Charter","H",5,3.2,2,0.64,0.4
"1606",2005,7,9,2,26543,2,16,1,525931,NA,6,3,0,50387,NA,NA,0,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CCI","AnchorPt",0,0,"Charter","H",3,5.33333333333333,2,1.77777777777778,0.666666666666667
"1607",2005,7,9,2,26543,3,16,2,515931,NA,6,NA,0,NA,NA,NA,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CCI","AnchorPt",0,0,"Private","H",NA,NA,NA,NA,NA
"1608",2005,7,9,2,26543,4,16,1,525931,NA,6,5,0,50094,NA,NA,0,12,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,"CCI","AnchorPt",0,0,"Charter","H",5,2.66666666666667,2,0.533333333333333,0.4
"1609",2005,7,9,2,26543,5,16,1,515938,NA,2,8,0,NA,NA,NA,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CCI","AnchorPt",0,0,"Private","B+S",8,3,2,0.375,0.25
"1610",2005,7,9,2,26543,6,16,1,515938,NA,3,6,0,NA,NA,NA,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CCI","AnchorPt",0,0,"Private","H",6,5.66666666666667,1.66666666666667,0.944444444444444,0.277777777777778
"1611",2005,7,9,2,26543,7,16,1,515938,NA,5,7,0,NA,NA,NA,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CCI","AnchorPt",0,0,"Charter","B+S",7,4,2,0.571428571428571,0.285714285714286
"1612",2005,7,9,2,26543,8,16,1,525931,NA,4,3,0,NA,NA,NA,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CCI","AnchorPt",0,0,"Private","B+S",3,1.75,0.75,0.583333333333333,0.25
"1613",2005,7,9,2,26543,9,16,1,525931,NA,6,5,0,50368,NA,NA,0,12,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,"CCI","AnchorPt",0,0,"Charter","H",5,2.83333333333333,2,0.566666666666667,0.4
"1614",2005,7,9,2,26500,1,16,1,525931,NA,8,5,0,50013,NA,NA,0,13,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,6,"CCI","AnchorPt",0,0,"Charter","H",5,2.25,1.625,0.45,0.325
"1615",2005,7,9,2,26500,2,16,1,525931,NA,8,4,0,50696,NA,NA,0,16,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,"CCI","AnchorPt",0,0,"Charter","H",4,2.5,2,0.625,0.5
"1616",2005,7,9,2,26500,3,16,1,525931,NA,5,8,0,50597,NA,NA,0,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CCI","AnchorPt",0,0,"Charter","B+S",8,5.6,1.6,0.7,0.2
"1617",2005,7,9,2,26500,4,16,1,525931,NA,4,4,50,NA,NA,NA,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CCI","AnchorPt",0,0,"Private","H",4.5,1,0.75,0.222222222222222,0.166666666666667
"1618",2005,7,9,2,26500,5,16,1,525931,NA,6,7,0,50486,NA,NA,0,12,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,"CCI","AnchorPt",0,0,"Charter","H",7,2.16666666666667,2,0.30952380952381,0.285714285714286
"1619",2005,7,9,2,26500,6,17,1,515939,NA,2,2,0,NA,NA,NA,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CCI","AnchorPt",0,0,"Private","H",2,2.5,1.5,1.25,0.75
"1620",2005,7,9,2,26500,7,17,1,515938,NA,5,5,0,NA,NA,NA,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CCI","AnchorPt",0,0,"Private","H",5,0.8,0.8,0.16,0.16
"1621",2005,7,9,2,26500,9,17,1,515938,NA,5,2,0,NA,NA,NA,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CCI","AnchorPt",0,0,"Private","H",2,2.8,2,1.4,1
"1622",2005,7,9,2,26527,1,18,1,525931,NA,6,4,0,NA,NA,NA,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CCI","AnchorPt",0,0,"Private","H",4,2.33333333333333,2,0.583333333333333,0.5
"1623",2005,7,9,2,26527,2,18,1,525931,NA,4,8,0,50649,NA,NA,0,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,"CCI","AnchorPt",0,0,"Charter","H",8,7,2,0.875,0.25
"1624",2005,7,9,2,26527,3,18,1,525931,NA,5,4,0,NA,NA,NA,0,4,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,3,"CCI","AnchorPt",0,0,"Charter","H",4,1,0.8,0.25,0.2
"1625",2005,7,9,2,26527,4,18,1,525931,NA,9,6,0,50080,NA,NA,0,17,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"CCI","AnchorPt",0,0,"Charter","H",6,4.11111111111111,1.88888888888889,0.685185185185185,0.314814814814815
"1626",2005,7,9,2,26527,5,18,1,515937,NA,2,6,0,NA,NA,NA,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CCI","AnchorPt",0,0,"Private","H",6,2.5,0.5,0.416666666666667,0.0833333333333333
"1627",2005,7,12,1,26526,1,10,1,525931,NA,5,3,0,50014,NA,NA,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CCI","DeepCr",0,0,"Charter","H",3,2.8,2,0.933333333333333,0.666666666666667
"1628",2005,7,12,1,26526,2,10,1,525931,NA,8,3,0,50432,NA,NA,0,16,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,"CCI","DeepCr",0,0,"Charter","H",3,2.75,2,0.916666666666667,0.666666666666667
"1629",2005,7,12,1,26526,3,10,1,525931,NA,8,3,50,50431,NA,NA,0,16,19,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,"CCI","DeepCr",0,0,"Charter","H",3.5,4.375,2,1.25,0.571428571428571
"1630",2005,7,12,1,26526,4,11,1,525931,NA,6,3,0,50366,NA,NA,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CCI","DeepCr",0,0,"Charter","H",3,3.66666666666667,2,1.22222222222222,0.666666666666667
"1631",2005,7,12,1,26526,5,11,1,525931,NA,5,4,0,50444,NA,NA,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CCI","DeepCr",0,0,"Charter","H",4,4,2,1,0.5
"1632",2005,7,12,1,26526,6,11,1,525931,NA,5,3,50,50049,NA,NA,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CCI","DeepCr",0,0,"Charter","H",3.5,2.6,2,0.742857142857143,0.571428571428571
"1633",2005,7,12,1,26526,7,11,1,525931,NA,2,4,0,NA,NA,NA,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CCI","DeepCr",0,0,"Private","H",4,4,2,1,0.5
"1634",2005,7,12,1,26526,8,12,1,525931,NA,5,3,0,50099,NA,NA,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CCI","DeepCr",0,0,"Charter","H",3,3,2,1,0.666666666666667
"1635",2005,7,12,1,26526,9,12,1,525931,NA,6,3,0,50301,NA,NA,0,12,9,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,"CCI","DeepCr",0,0,"Charter","H",3,3.5,2,1.16666666666667,0.666666666666667
"1636",2005,7,12,1,26525,1,12,1,525931,NA,7,4,0,50081,NA,NA,0,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CCI","DeepCr",0,0,"Charter","H",4,3.28571428571429,2,0.821428571428571,0.5
"1637",2005,7,12,1,26525,2,12,1,525931,NA,5,4,0,50390,NA,NA,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CCI","DeepCr",0,0,"Charter","H",4,6,2,1.5,0.5
"1638",2005,7,12,1,26525,3,12,1,515937,NA,2,6,0,NA,NA,NA,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"CCI","DeepCr",0,0,"Private","H",6,3,2,0.5,0.333333333333333
"1639",2005,7,12,1,26525,4,12,1,515938,NA,3,4,0,NA,NA,NA,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CCI","DeepCr",0,0,"Private","H",4,4.66666666666667,2,1.16666666666667,0.5
"1640",2005,7,12,1,26525,5,12,1,515939,NA,3,7,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CCI","DeepCr",0,0,"Private","B+S",7,0,0,0,0
