"PORT","TARGET","BOATNAME","LOGBOOK","HOUR","NUMDAYS","ADFGSTATHAL","ADFGSTATRF","ADFGSTATLING","ADFGSTATCOMBI","INTLOC","CLIENTDAYS","CREWDAYS","HOURS_H","HOURS_R","HOURS_L","HOURS_COMBI","HAKEPT","GAFHAKEPT","HACAS","HARELCIR","HARELOTH","PELKEPT","PCAS","PELRSURF","PELRDRM","PELDEPTH","YEKEPT","YECAS","YERSURF","YERDRM","YEDEPTH","NPKEPT","NPCAS","NPRSURF","NPRDRM","NPDEPTH","LCKEPT","LCCAS","LCRELOVR","LCRELUND","CODKEPT","CODCAS","CODREL","SABKEPT","SABCAS","SABREL","POLKEPT","POLCAS","POLREL","SSKKEPT","SSKCAS","SSKREL","SDFKEPT","SDFCAS","SDFREL","PSSKEPT","PSSCAS","PSSREL","COMMENTS","YEAR","MONTH","DAY","USER","SUBLOC","RESBAY","BOATHRS","SFmgmtareaHAL","ANGLDAYS","HAREL","LCREL","TRFKEPT","PELREL","YEREL","NPREL","TRFREL","TRFCAS","NONGAFHA"
"Seward","B+S","COHO MACHINE",220316,14,1,,495932,,,1,2,0,0,1,0,0,0,0,0,0,0,8,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,10,"Charter",,,1,,2,0,0,8,0,0,0,0,0,0
"Seward","B+S","STRIKER",220223,14,1,,495938,,,1,6,0,0,1,0,0,0,0,0,0,0,19,"0",0,0,,1,0,0,0,,4,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,10,"Charter",,,1,,6,0,0,24,0,0,0,0,0,0
"Seward","B+S","POLARIS",220304,14,1,,485933,,,1,8,0,0,0,0,3,0,0,0,0,0,32,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,10,"Charter",,,3,,8,0,0,32,0,0,0,0,0,0
"Seward","B","",,15,1,495938,495938,,,2,2,0,4,1,0,0,1,0,0,0,0,7,"0",0,0,,1,0,0,0,,0,"0",0,1,150,0,"0",0,0,4,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,10,"Private",,,5,"NG",2,0,0,8,0,0,1,1,0,1
"Seward","B+S","BIG IRON",222348,15,1,,495932,495932,,2,5,0,0,0,0,4,0,0,0,0,0,12,"12",0,0,,0,0,0,0,,0,"0",0,1,100,0,"0",0,1,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,10,"Charter",,,4,,5,0,1,12,0,0,1,1,12,0
"Seward","B+S","ARCTIC CAT",221199,15,1,,495934,,,2,6,1,0,1,0,0,0,0,0,0,0,24,"24",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,10,"Charter",,,1,,7,0,0,24,0,0,0,0,24,0
"Seward","B+S","HUNTRESS",220339,15,1,,485933,,,2,9,1,0,1,0,0,0,0,0,0,0,35,"35",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,10,"Charter",,,1,,10,0,0,35,0,0,0,0,35,0
"Seward","B+S","TENACIOUS",220335,15,1,485933,485933,485933,,2,12,2,0,1,0,0,0,0,0,0,1,40,"40",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,6,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,10,"Charter",,,1,"NG",14,1,6,40,0,0,0,0,40,0
"Seward","B","",,16,1,,496002,496002,,3,3,0,0,0,0,6,0,0,0,0,0,1,"1",0,0,,0,0,0,0,,0,"0",1,0,40,0,"0",0,1,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,10,"Private",,,6,,3,0,1,1,0,0,1,1,1,0
"Seward","B+S","",,16,1,495932,,,,3,4,0,4,0,0,0,1,0,0,0,0,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,10,"Private",,,4,"NG",4,0,0,0,0,0,0,0,0,1
"Seward","B","",,16,1,495938,495938,495938,,4,2,0,0,0,0,0,1,0,0,0,0,2,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,1,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,10,"Private",,,0,"NG",2,0,1,2,0,0,0,0,0,1
"Seward","B+S","FOUR ACES",222264,17,1,485933,485933,485933,,4,6,2,0,1,0,0,0,0,0,0,1,32,"32",0,0,,0,0,0,0,,0,"0",0,0,,1,"1",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,10,"Charter",,,1,"NG",8,1,0,32,0,0,0,0,32,0
"Seward","B+S","",,17,1,,495938,,,4,3,0,0,0,0,5,0,0,0,0,0,3,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,10,"Private",,,5,,3,0,0,3,0,0,0,0,0,0
"Seward","B+S","REVELATION",2210483,18,1,,485935,485935,,1,6,0,0,1,0,0,0,0,0,0,0,24,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,1,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,10,"Charter",,,1,,6,0,1,24,0,0,0,0,0,0
"Seward","B+S","INTERCEPTOR",220225,18,1,,485933,485933,,1,4,0,0,0,0,0,0,0,0,0,0,15,"0",0,0,,0,0,0,0,,1,"0",0,0,,1,"0",0,2,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,10,"Charter",,,0,,4,0,2,16,0,0,0,0,0,0
"Seward","B+S","RAINISONG",2210247,19,1,,495932,495932,,2,22,2,0,0,0,4,0,0,0,0,0,65,"65",0,0,,0,0,0,0,,1,"1",0,0,,0,"0",0,1,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,10,"Charter",,,4,,24,0,1,66,0,0,0,0,66,0
"Seward","S","",,14,1,,495938,,,1,4,0,0,0,0,5,0,0,0,0,0,1,"0",4,0,100,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,15,"Private",,,5,,4,0,0,1,4,0,0,4,0,0
"Seward","B+S","ORION",220302,14,1,,495938,,,1,4,0,0,3,0,0,0,0,0,0,0,14,"0",0,0,,1,0,0,0,,1,"0",2,0,60,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,15,"Charter",,,3,,4,0,0,16,0,0,2,2,0,0
"Seward","B+S","BIG IRON",222348,15,1,,495932,495932,,2,5,1,0,0,0,2,0,0,0,0,0,23,"23",0,0,,1,1,0,0,,0,"0",0,0,,0,"0",0,1,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,15,"Charter",,,2,,6,0,1,24,0,0,0,0,24,0
"Seward","B","",,15,1,,495932,495932,,2,6,0,0,0,0,3,0,0,0,0,0,8,"0",0,0,,1,0,0,0,,0,"0",0,0,,1,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,15,"Private",,,3,,6,0,0,9,0,0,0,0,0,0
"Seward","B+S","THE CHOSEN 1",222250,15,1,495932,495932,495932,,2,6,0,0,0,2,0,1,0,1,0,0,24,"24",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,15,"Charter",,,2,"NG",6,0,0,24,0,0,0,0,24,1
"Seward","B+S","",,16,1,485935,485935,,,3,5,0,0,0,0,6,4,0,0,0,0,14,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,5,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,15,"Private",,,6,"PWS",5,0,0,14,0,0,0,0,0,4
"Seward","B+S","",,16,1,495938,495938,,,3,2,0,2,1,0,0,3,0,3,0,0,12,"12",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,"1 proxy",2022,8,15,"Private",,,3,"NG",2,0,0,12,0,0,0,0,12,3
"Seward","B+S","BLACKJACK",222197,16,1,,495932,,,3,5,1,0,1,0,0,0,0,0,0,0,9,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,15,"Charter",,,1,,6,0,0,9,0,0,0,0,0,0
"Seward","B+S","",,16,1,495932,,,,3,6,0,3,0,0,0,12,0,0,0,4,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",2,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,15,"Private",,,3,"NG",6,4,0,0,0,0,0,0,0,12
"Seward","H","",,16,1,495938,495938,,,3,3,0,6,0,0,0,3,0,0,0,0,0,"0",0,0,,1,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,15,"Private",,,6,"NG",3,0,0,1,0,0,0,0,0,3
"Seward","S","",,16,1,,495932,,,3,4,0,0,0,0,10,0,0,0,0,0,1,"1",5,0,50,0,0,0,0,,0,"0",1,0,50,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,15,"Private",,,10,,4,0,0,1,5,0,1,6,1,0
"Seward","B","",,17,1,485935,485933,485933,,4,5,0,6,2,0,0,10,0,0,3,3,12,"0",6,0,80,1,0,0,0,,0,"0",0,0,,0,"0",0,3,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,15,"Private",,,8,"PWS",5,6,3,13,6,0,0,6,0,10
"Seward","B","WILD THING",222324,17,1,485935,485935,,,4,6,1,5,1,0,0,12,0,0,0,0,21,"0",0,0,,3,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,15,"Charter",,,6,"PWS",7,0,0,24,0,0,0,0,0,12
"Seward","B+S","",,17,1,495938,495938,495938,,4,6,0,3,4,0,0,1,0,0,0,0,15,"0",30,0,55,0,0,0,0,,2,"0",0,0,,0,"0",0,11,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,15,"Private",,,7,"NG",6,0,11,17,30,0,0,30,0,1
"Seward","B","FOUR ACES",222264,17,1,485935,485935,485935,,4,6,0,6,1,0,0,12,0,12,0,0,23,"23",0,0,,1,1,0,0,,0,"0",0,0,,1,"1",0,0,7,"7",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,15,"Charter",,,7,"PWS",6,0,0,24,0,0,0,0,24,12
"Seward","B","TIA ROSE",222276,17,1,485932,485932,,,4,12,0,0,0,0,6,21,0,21,0,0,28,"28",0,0,,1,1,0,0,,8,"8",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,15,"Charter",,,6,"PWS",12,0,0,37,0,0,0,0,37,21
"Seward","B+S","STRIKER",220223,18,1,475932,475932,,,1,2,0,3,0,0,0,4,0,0,0,0,1,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,15,"Charter",,,3,"PWS",2,0,0,1,0,0,0,0,0,4
"Seward","B","PROFISH",220210,18,1,485932,485932,485932,,1,4,0,0,0,0,4,8,0,0,1,0,15,"0",0,0,,0,0,0,0,,1,"0",0,0,,0,"0",0,1,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,15,"Charter",,,4,"PWS",4,1,1,16,0,0,0,0,0,8
"Seward","B+S","CRACKERJACK",222363,18,1,475932,475932,475932,,1,6,0,0,0,0,4,6,0,0,2,0,1,"0",0,0,,1,0,0,0,,0,"0",0,0,,2,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,15,"Charter",,,4,"PWS",6,2,0,2,0,0,0,0,0,6
"Seward","B","RELENTLESS",2210483,18,1,485932,485932,485932,,1,6,0,0,0,0,6,11,0,0,3,0,1,"0",0,0,,1,0,0,0,,5,"0",0,0,,1,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,15,"Charter",,,6,"PWS",6,3,0,7,0,0,0,0,0,11
"Seward","B+S","GLACIER BREEZE",220320,18,1,485933,485933,,,1,6,0,3,0,0,0,8,0,0,0,0,0,"0",0,0,,0,0,0,0,,6,"0",0,0,,0,"0",0,0,0,"0",0,2,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,15,"Charter",,,3,"NG",6,0,0,6,0,0,0,0,0,8
"Seward","B+S","CURRENT AFFAIR",220259,18,1,495938,495938,495938,,1,6,0,6,0,0,0,9,0,0,0,0,21,"0",0,0,,0,0,0,0,,3,"0",0,0,,0,"0",0,0,2,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,15,"Charter",,,6,"NG",6,0,0,24,0,0,0,0,0,9
"Seward","B+S","ARCTIC CAT",221199,19,1,495934,495934,,,2,5,0,3,1,0,0,10,0,0,0,0,18,"0",0,0,,0,0,0,0,,2,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,15,"Charter",,,4,"NG",5,0,0,20,0,0,0,0,0,10
"Seward","B+S","PREDATOR",221199,19,1,505932,505932,505932,,2,12,0,4,1,0,0,17,0,0,0,0,37,"0",0,0,,1,0,0,0,,3,"0",0,0,,1,"0",0,0,84,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,15,"Charter",,,5,"NG",12,0,0,41,0,0,0,0,0,17
"Seward","B+S","",,20,1,,495938,,,3,3,0,0,2,0,0,0,0,0,0,0,12,"0",0,0,,0,0,0,0,,0,"0",0,1,98,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,15,"Private",,,2,,3,0,0,12,0,0,1,1,0,0
"Seward","B","JEDI",222272,15,1,495938,495938,495938,,4,5,0,5,1,0,0,0,0,0,0,0,5,"5",0,0,,0,0,0,0,,2,"0",0,0,,0,"0",0,1,10,"0",1,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,21,"Charter",,,6,"NG",5,0,1,7,0,0,0,0,5,0
"Seward","B","GRANDE SLAM",222273,15,1,495932,495932,,,4,6,0,0,0,0,6,5,0,5,0,0,9,"9",0,0,,2,2,0,0,,1,"1",0,0,,0,"0",0,0,1,"1",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,21,"Charter",,,6,"NG",6,0,0,12,0,0,0,0,12,5
"Seward","B","FOOLISH PLEASURE",220285,15,1,,495938,495938,,4,6,0,0,0,0,5,0,0,0,0,0,8,"0",0,0,,0,0,0,0,,1,"0",0,0,,1,"0",0,0,5,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,21,"Charter",,,5,,6,0,0,9,0,0,0,0,0,0
"Seward","B","ORION",220302,16,1,485932,485932,485932,,1,4,0,3,1,0,0,8,0,0,6,0,16,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,2,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,21,"Charter",,,4,"PWS",4,6,2,16,0,0,0,0,0,8
"Seward","B+S","PROFISH",220210,16,1,475934,475934,475934,,1,4,0,0,0,0,2,4,0,0,0,0,9,"0",0,0,,0,0,0,0,,0,"0",0,0,,4,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,21,"Charter",,,2,"PWS",4,0,0,9,0,0,0,0,0,4
"Seward","B+S","HARVESTER",2210483,16,1,485935,485935,,,1,4,0,0,0,0,2,8,0,0,2,0,7,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,21,"Charter",,,2,"PWS",4,2,0,7,0,0,0,0,0,8
"Seward","B+S","ALASKAN SUMMER",220319,16,1,495938,495938,,,1,4,0,0,0,0,4,7,0,0,0,0,14,"0",0,0,,0,0,0,0,,2,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,21,"Charter",,,4,"NG",4,0,0,16,0,0,0,0,0,7
"Seward","B+S","PERSEVERANCE",2210483,16,1,485935,485935,485935,,1,12,2,0,0,0,4,22,0,22,0,3,45,"0",0,0,,0,0,0,0,,2,"0",0,0,,0,"0",0,2,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,21,"Charter",,,4,"PWS",14,3,2,47,0,0,0,0,0,22
"Seward","B+S","EMERALD FJORD",220106,16,1,485932,,485932,,1,9,1,0,0,0,7,20,0,20,0,0,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,1,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,21,"Charter",,,7,"PWS",10,0,1,0,0,0,0,0,0,20
"Seward","B","TAILWATCHER",2211999,17,1,486001,486001,,,2,12,3,6,1,0,0,13,0,13,0,0,40,"40",0,0,,1,1,0,0,,9,"9",0,0,,0,"0",0,0,8,"8",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,21,"Charter",,,7,"PWS",15,0,0,50,0,0,0,0,50,13
"Seward","B","OUTER LIMITS",221199,17,1,486001,486001,,,2,12,1,0,0,0,5,19,0,19,0,0,44,"44",0,0,,2,2,0,0,,3,"3",0,0,,0,"0",0,0,15,"15",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,21,"Charter",,,5,"PWS",13,0,0,49,0,0,0,0,49,19
"Seward","B","",,18,1,495935,495935,495935,,3,4,0,0,0,0,6,2,0,0,0,0,12,"0",6,0,20,4,0,0,0,,0,"0",0,0,,0,"0",0,20,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,21,"Private",,,6,"NG",4,0,20,16,6,0,0,6,0,2
"Seward","H","",,19,1,485935,,,,4,5,0,5,0,0,0,10,0,0,0,5,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,2,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,21,"Private",,,5,"PWS",5,5,0,0,0,0,0,0,0,10
"Seward","B+S","CRACKERJACK",222363,20,1,475932,475932,475932,,1,6,0,4,0,0,0,10,0,0,14,2,10,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,1,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,21,"Charter",,,4,"PWS",6,16,1,10,0,0,0,0,0,10
"Seward","B+S","STRIKER",220223,20,1,475932,475932,475932,,1,6,0,3,0,0,0,8,0,0,0,0,0,"0",0,0,,4,0,0,0,,2,"0",0,0,,1,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,21,"Charter",,,3,"PWS",6,0,0,6,0,0,0,0,0,8
"Seward","B","INTERCEPTOR",220225,20,1,485932,485932,,,1,6,0,0,0,0,6,12,0,0,0,0,23,"0",0,0,,0,0,0,0,,1,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,21,"Charter",,,6,"PWS",6,0,0,24,0,0,0,0,0,12
"Seward","B+S","HUNTRESS",220339,16,1,,495938,,,2,5,1,0,1,0,0,0,0,0,0,0,4,"4",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,22,"Charter",,,1,,6,0,0,4,0,0,0,0,4,0
"Seward","B+S","MISS NV",220281,16,1,495938,495938,,,2,6,0,3,1,0,0,4,0,4,0,0,24,"24",6,0,25,0,0,0,0,,0,"0",0,0,,0,"0",0,0,4,"4",4,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,22,"Charter",,,4,"NG",6,0,0,24,6,0,0,6,24,4
"Seward","B+S","BLACKJACK",222197,17,1,,495938,,,3,4,0,0,1,0,0,0,0,0,0,0,16,"16",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,22,"Charter",,,1,,4,0,0,16,0,0,0,0,16,0
"Seward","B","GONE AGAIN",222194,17,1,495938,495938,,,3,6,0,0,0,0,6,1,0,0,0,0,3,"0",0,0,,1,0,0,0,,0,"0",0,0,,0,"0",0,0,5,"0",0,4,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,22,"Charter",,,6,"NG",6,0,0,4,0,0,0,0,0,1
"Seward","S","",,18,1,,495938,495938,,4,3,0,0,0,0,6,0,0,0,0,0,2,"0",0,0,,0,0,0,0,,1,"0",0,0,,0,"0",0,4,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,22,"Private",,,6,,3,0,4,3,0,0,0,0,0,0
"Seward","S","INTERCEPTOR",220225,19,1,,496002,,,1,4,0,0,0,0,8,0,0,0,0,0,1,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,22,"Charter",,,8,,4,0,0,1,0,0,0,0,0,0
"Seward","B+S","PURSUIT",220222,14,1,495931,495931,,,1,7,0,0,0,0,4,11,0,0,10,0,0,"0",0,0,,4,0,0,1,300,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,29,"Charter",,,4,"NG",7,10,0,4,0,1,0,1,0,11
"Seward","B","",,16,1,485933,,,,3,3,0,0,0,0,4,5,0,0,1,1,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,4,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",5,0,"0",0,,2022,8,29,"Private",,,4,"NG",3,2,0,0,0,0,0,0,0,5
"Seward","B+S","TIA ROSE",222276,16,1,485935,485935,485935,,3,12,2,4,2,0,0,24,0,24,0,0,32,"32",0,0,,2,2,0,0,,13,"13",0,0,,1,"1",0,1,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,29,"Charter",,,6,"PWS",14,0,1,47,0,0,0,0,47,24
"Seward","H","RELENTLESS",2210483,16,1,485934,,485934,,3,6,0,4,0,0,0,12,0,0,0,0,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,1,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,29,"Charter",,,4,"NG",6,0,1,0,0,0,0,0,0,12
"Seward","B+S","",,17,1,496002,,,,4,2,0,0,0,0,4,2,0,0,0,0,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,1,"0",0,0,"0",0,0,"0",1,0,"0",0,0,"0",0,0,"0",0,,2022,8,29,"Private",,,4,"NG",2,0,0,0,0,0,0,0,0,2
"Seward","B+S","ALASKAN SUMMER",220319,18,1,485935,485935,,,1,5,1,0,0,0,5,1,0,0,0,0,15,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,29,"Charter",,,5,"PWS",6,0,0,15,0,0,0,0,0,1
"Seward","B","REVELATION",2210483,18,1,495938,495938,495938,,1,4,0,0,0,0,7,8,0,0,7,0,2,"0",0,0,,5,0,0,0,,0,"0",0,0,,1,"0",0,3,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,29,"Charter",,,7,"NG",4,7,3,7,0,0,0,0,0,8
"Seward","B","PROFISH",220210,18,1,485931,485931,485931,,1,6,1,0,0,0,5,11,0,0,3,0,0,"0",0,0,,7,0,0,0,,0,"0",0,0,,2,"0",0,4,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,29,"Charter",,,5,"PWS",7,3,4,7,0,0,0,0,0,11
"Seward","B","HARVESTER",2210483,18,1,485931,495938,,,1,5,0,4,1,0,0,9,0,0,13,0,20,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,29,"Charter",,,5,"PWS",5,13,0,20,0,0,0,0,0,9
"Seward","B+S","ARCTIC CAT",221199,19,1,475934,485935,,,2,6,0,2,1,0,0,12,0,0,0,0,19,"0",0,0,,4,0,0,0,,1,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",5,0,"0",0,,2022,8,29,"Charter",,,3,"PWS",6,0,0,24,0,0,0,0,0,12
"Seward","S","",,19,1,,,,496002,2,3,0,0,0,0,5,0,0,0,0,0,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",2,0,"0",0,0,"0",0,0,"0",0,,2022,8,29,"Private",,,5,,3,0,0,0,0,0,0,0,0,0
"Kodiak","B","",,14,1,525733,525733,525733,,1,2,0,2,2,0,0,0,0,0,0,1,0,"0",22,2,250,1,0,0,0,,0,"0",0,0,,0,"0",3,9,0,"0",6,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,5,27,"Private",,,4,"Kod",2,1,12,1,24,0,0,24,0,0
"Kodiak","H","",,15,1,525733,525733,,,1,3,0,5,0,0,0,1,0,0,0,1,2,"0",30,0,120,0,0,0,0,,1,"0",0,0,,0,"0",0,0,7,"0",40,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,5,27,"Private",,,5,"Kod",3,1,0,3,30,0,0,30,0,1
"Kodiak","R","",,15,1,,525733,525733,,1,6,0,0,1,0,0,0,0,0,0,0,16,"0",4,0,40,0,0,0,0,,0,"0",0,0,,0,"0",1,3,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,5,27,"Private",,,1,,6,0,4,16,4,0,0,4,0,0
